# Species	Genes	Alg.-Conn.	Poxalicum_114-2.fasta	Anidulans_FGSC_A4_v.s10-m04-r16.fasta
2	2	1	PDE_05757	AN12060
2	2	1	PDE_05761	AN10875
2	2	1	PDE_05762	AN7000
2	2	1	PDE_05764	AN6998
2	2	1	PDE_05765	AN6997
2	2	1	PDE_05767	AN7001
2	2	1	PDE_05768	AN7002
2	2	1	PDE_05769	AN7009
2	2	1	PDE_05771	AN7006
2	2	1	PDE_05772	AN7005
2	2	1	PDE_05773	AN7004
2	2	1	PDE_05774	AN7003
2	2	1	PDE_05780	AN6996
2	2	1	PDE_05781	AN10879
2	2	1	PDE_05784	AN10874
2	2	1	PDE_05785	AN10873
2	2	1	PDE_05786	AN10878
2	2	1	PDE_05787	AN10877
2	2	1	PDE_05788	AN10872
2	2	1	PDE_05790	AN6988
2	2	1	PDE_05791	AN6986
2	2	1	PDE_05792	AN6985
2	2	1	PDE_05793	AN6984
2	2	1	PDE_05794	AN6983
2	2	1	PDE_05795	AN6982
2	2	1	PDE_05796	AN10871
2	2	1	PDE_05797	AN6980
2	2	1	PDE_05798	AN6979
2	2	1	PDE_05799	AN6978
2	2	1	PDE_05800	AN6977
2	2	1	PDE_05801	AN6976
2	2	1	PDE_05802	AN12059
2	2	1	PDE_05803	AN6975
2	2	1	PDE_05805	AN12058
2	2	1	PDE_05806	AN6974
2	2	1	PDE_05807	AN12057
2	2	1	PDE_05808	AN6973
2	2	1	PDE_05818	AN11173
2	2	1	PDE_05819	AN11183
2	2	1	PDE_05820	AN11162
2	2	1	PDE_05821	AN9057
2	2	1	PDE_05822	AN9068
2	2	1	PDE_05824	AN9067
2	2	1	PDE_05825	AN9066
2	2	1	PDE_05826	AN9064
2	2	1	PDE_05827	AN9072
2	2	1	PDE_05828	AN9074
2	2	1	PDE_05832	AN9070
2	2	1	PDE_05836	AN9069
2	2	1	PDE_05837	AN9062
2	2	1	PDE_05838	AN9063
2	2	1	PDE_05839	AN9065
2	2	1	PDE_05840	AN9075
2	2	1	PDE_05841	AN9076
2	2	1	PDE_05845	AN9077
2	2	1	PDE_05846	AN9078
2	2	1	PDE_05847	AN9079
2	2	1	PDE_05849	AN9083
2	2	1	PDE_05850	AN9082
2	2	1	PDE_05851	AN9080
2	2	1	PDE_05852	AN11163
2	2	1	PDE_05854	AN9085
2	2	1	PDE_05855	AN9086
2	2	1	PDE_05857	AN9087
2	2	1	PDE_05861	AN9090
2	2	1	PDE_05863	AN9091
2	2	1	PDE_05864	AN11929
2	2	1	PDE_05865	AN11930
2	2	1	PDE_05866	AN9093
2	2	1	PDE_05867	AN9094
2	2	1	PDE_05868	AN9095
2	2	1	PDE_05870	AN9096
2	2	1	PDE_05871	AN9097
2	2	1	PDE_05872	AN9098
2	2	1	PDE_05873	AN11174
2	2	1	PDE_05875	AN11164
2	2	1	PDE_05876	AN9100
2	2	1	PDE_05878	AN9101
2	2	1	PDE_05879	AN9102
2	2	1	PDE_05880	AN9103
2	2	1	PDE_05882	AN9121
2	2	1	PDE_05883	AN6832
2	2	1	PDE_05884	AN9122
2	2	1	PDE_05886	AN7399
2	2	1	PDE_05893	AN9109
2	2	1	PDE_05896	AN11165
2	2	1	PDE_05897	AN11177
2	2	1	PDE_05905	AN11166
2	2	1	PDE_05906	AN9113
2	2	1	PDE_05907	AN9108
2	2	1	PDE_05908	AN11175
2	2	1	PDE_05910	AN9106
2	2	1	PDE_05911	AN9105
2	2	1	PDE_05912	AN9104
2	2	1	PDE_05914	AN9120
2	2	1	PDE_05915	AN9119
2	2	1	PDE_05916	AN9118
2	2	1	PDE_05917	AN9126
2	2	1	PDE_05918	AN9116
2	2	1	PDE_05919	AN9117
2	2	1	PDE_05920	AN9125
2	2	1	PDE_05921	AN9124
2	2	1	PDE_05922	AN9149
2	2	1	PDE_05924	AN9148
2	2	1	PDE_05925	AN11169
2	2	1	PDE_05926	AN11185
2	2	1	PDE_05930	AN11167
2	2	1	PDE_05931	AN9134
2	2	1	PDE_05932	AN1319
2	2	1	PDE_05937	AN5540
2	2	1	PDE_05939	AN10268
2	2	1	PDE_05946	AN3982
2	2	1	PDE_05947	AN12395
2	2	1	PDE_05954	AN0992
2	2	1	PDE_05956	AN11178
2	2	1	PDE_05959	AN9137
2	2	1	PDE_05960	AN9138
2	2	1	PDE_05961	AN9140
2	2	1	PDE_05962	AN9141
2	2	1	PDE_05963	AN9147
2	2	1	PDE_05964	AN11932
2	2	1	PDE_05965	AN9146
2	2	1	PDE_05967	AN11181
2	2	1	PDE_05968	AN11168
2	2	1	PDE_05969	AN0473
2	2	1	PDE_05970	AN9143
2	2	1	PDE_05971	AN9142
2	2	1	PDE_05973	AN11981
2	2	1	PDE_05974	AN9151
2	2	1	PDE_05975	AN3417
2	2	1	PDE_05976	AN11837
2	2	1	PDE_05977	AN3416
2	2	1	PDE_05978	AN3408
2	2	1	PDE_05980	AN2607
2	2	1	PDE_05981	AN3411
2	2	1	PDE_05982	AN3412
2	2	1	PDE_05983	AN3413
2	2	1	PDE_05985	AN3410
2	2	1	PDE_05986	AN3361
2	2	1	PDE_05987	AN10393
2	2	1	PDE_05988	AN10404
2	2	1	PDE_05989	AN3363
2	2	1	PDE_05990	AN10405
2	2	1	PDE_05991	AN10394
2	2	1	PDE_05992	AN10395
2	2	1	PDE_05993	AN10400
2	2	1	PDE_05996	AN3367
2	2	1	PDE_05998	AN3368
2	2	1	PDE_05999	AN3369
2	2	1	PDE_06000	AN3370
2	2	1	PDE_06001	AN3372
2	2	1	PDE_06002	AN3373
2	2	1	PDE_06003	AN3374
2	2	1	PDE_06004	AN7227
2	2	1	PDE_06005	AN8470
2	2	1	PDE_06006	AN10910
2	2	1	PDE_06007	AN7225
2	2	1	PDE_06010	AN5566
2	2	1	PDE_06012	AN3375
2	2	1	PDE_06013	AN10396
2	2	1	PDE_06014	AN3377
2	2	1	PDE_06015	AN5550
2	2	1	PDE_06016	AN3405
2	2	1	PDE_06017	AN10081
2	2	1	PDE_06018	AN3359
2	2	1	PDE_06022	AN8990
2	2	1	PDE_06023	AN9276
2	2	1	PDE_06025	AN3357
2	2	1	PDE_06027	AN11034
2	2	1	PDE_06028	AN5000
2	2	1	PDE_06030	AN2405
2	2	1	PDE_06034	AN3335
2	2	1	PDE_06045	AN5089
2	2	1	PDE_06048	AN8132
2	2	1	PDE_06051	AN7269
2	2	1	PDE_06052	AN5037
2	2	1	PDE_06056	AN9206
2	2	1	PDE_06057	AN10384
2	2	1	PDE_06059	AN2674
2	2	1	PDE_06064	AN4855
2	2	1	PDE_06067	AN10919
2	2	1	PDE_06068	AN7646
2	2	1	PDE_06069	AN10988
2	2	1	PDE_06072	AN10977
2	2	1	PDE_06074	AN11109
2	2	1	PDE_06075	AN10683
2	2	1	PDE_06076	AN5557
2	2	1	PDE_06077	AN7648
2	2	1	PDE_06079	AN7636
2	2	1	PDE_06081	AN7614
2	2	1	PDE_06082	AN10152
2	2	1	PDE_06085	AN10151
2	2	1	PDE_06086	AN7626
2	2	1	PDE_06087	AN5914
2	2	1	PDE_06088	AN10548
2	2	1	PDE_00047	AN0636
2	2	1	PDE_06091	AN10893
2	2	1	PDE_06100	AN10544
2	2	1	PDE_06101	AN4359
2	2	1	PDE_06102	AN4358
2	2	1	PDE_06103	AN4349
2	2	1	PDE_06104	AN4360
2	2	1	PDE_06105	AN4361
2	2	1	PDE_06106	AN4362
2	2	1	PDE_06107	AN4371
2	2	1	PDE_06110	AN4364
2	2	1	PDE_06111	AN4365
2	2	1	PDE_06112	AN4369
2	2	1	PDE_06115	AN4377
2	2	1	PDE_06117	AN4376
2	2	1	PDE_06120	AN4375
2	2	1	PDE_06121	AN4378
2	2	1	PDE_06124	AN2582
2	2	1	PDE_06125	AN4379
2	2	1	PDE_06127	AN4380
2	2	1	PDE_06129	AN4382
2	2	1	PDE_06130	AN4383
2	2	1	PDE_06131	AN4385
2	2	1	PDE_06132	AN4386
2	2	1	PDE_06133	AN4655
2	2	1	PDE_06135	AN4387
2	2	1	PDE_06136	AN4388
2	2	1	PDE_06137	AN4389
2	2	1	PDE_06138	AN4390
2	2	1	PDE_06139	AN4394
2	2	1	PDE_06141	AN4395
2	2	1	PDE_06142	AN4396
2	2	1	PDE_06143	AN4404
2	2	1	PDE_06144	AN4403
2	2	1	PDE_06145	AN4402
2	2	1	PDE_06146	AN4401
2	2	1	PDE_06147	AN4399
2	2	1	PDE_06148	AN4398
2	2	1	PDE_06149	AN4405
2	2	1	PDE_06150	AN4406
2	2	1	PDE_06151	AN12229
2	2	1	PDE_06152	AN4407
2	2	1	PDE_06153	AN5502
2	2	1	PDE_06155	AN1938
2	2	1	PDE_06157	AN3782
2	2	1	PDE_06158	AN7455
2	2	1	PDE_06160	AN7456
2	2	1	PDE_06161	AN7457
2	2	1	PDE_06163	AN7458
2	2	1	PDE_06164	AN7454
2	2	1	PDE_06166	AN7453
2	2	1	PDE_06171	AN7451
2	2	1	PDE_06173	AN12098
2	2	1	PDE_06176	AN8474
2	2	1	PDE_06177	AN8475
2	2	1	PDE_06179	AN8476
2	2	1	PDE_06180	AN8473
2	2	1	PDE_06183	AN3479
2	2	1	PDE_06185	AN7450
2	2	1	PDE_06186	AN7449
2	2	1	PDE_06188	AN10942
2	2	1	PDE_06189	AN10954
2	2	1	PDE_06190	AN10953
2	2	1	PDE_06192	AN7447
2	2	1	PDE_06193	AN3313
2	2	1	PDE_06194	AN7444
2	2	1	PDE_06196	AN10941
2	2	1	PDE_06198	AN7443
2	2	1	PDE_06200	AN7442
2	2	1	PDE_06201	AN7441
2	2	1	PDE_00046	AN0635
2	2	1	PDE_00045	AN0634
2	2	1	PDE_06211	AN7433
2	2	1	PDE_06213	AN7434
2	2	1	PDE_06214	AN7435
2	2	1	PDE_06215	AN7436
2	2	1	PDE_06217	AN7437
2	2	1	PDE_06219	AN7438
2	2	1	PDE_06220	AN7439
2	2	1	PDE_06221	AN7440
2	2	1	PDE_06222	AN10967
2	2	1	PDE_06223	AN7432
2	2	1	PDE_06224	AN7431
2	2	1	PDE_06226	AN7430
2	2	1	PDE_06227	AN7429
2	2	1	PDE_06228	AN7428
2	2	1	PDE_06229	AN10940
2	2	1	PDE_06230	AN10971
2	2	1	PDE_06231	AN7426
2	2	1	PDE_06232	AN7425
2	2	1	PDE_06233	AN7424
2	2	1	PDE_06234	AN7423
2	2	1	PDE_06235	AN7422
2	2	1	PDE_06238	AN10775
2	2	1	PDE_06240	AN0218
2	2	1	PDE_06242	AN0219
2	2	1	PDE_06243	AN1578
2	2	1	PDE_06253	AN8290
2	2	1	PDE_06254	AN8291
2	2	1	PDE_06255	AN12208
2	2	1	PDE_06257	AN8289
2	2	1	PDE_06258	AN8288
2	2	1	PDE_06259	AN11066
2	2	1	PDE_06260	AN11072
2	2	1	PDE_06261	AN8286
2	2	1	PDE_06263	AN8285
2	2	1	PDE_06264	AN8284
2	2	1	PDE_06265	AN8283
2	2	1	PDE_06267	AN4279
2	2	1	PDE_06268	AN4278
2	2	1	PDE_06269	AN4271
2	2	1	PDE_06270	AN4272
2	2	1	PDE_06271	AN4273
2	2	1	PDE_06274	AN4274
2	2	1	PDE_06276	AN10537
2	2	1	PDE_06281	AN1460
2	2	1	PDE_06282	AN1461
2	2	1	PDE_06283	AN1462
2	2	1	PDE_06285	AN1465
2	2	1	PDE_06286	AN1466
2	2	1	PDE_06287	AN1467
2	2	1	PDE_06288	AN1468
2	2	1	PDE_06289	AN1469
2	2	1	PDE_06291	AN1470
2	2	1	PDE_06293	AN1472
2	2	1	PDE_06294	AN1474
2	2	1	PDE_06295	AN11252
2	2	1	PDE_06297	AN1475
2	2	1	PDE_06298	AN10193
2	2	1	PDE_06305	AN10207
2	2	1	PDE_06306	AN1477
2	2	1	PDE_06308	AN10198
2	2	1	PDE_06309	AN10194
2	2	1	PDE_06310	AN1479
2	2	1	PDE_06312	AN1486
2	2	1	PDE_06313	AN1485
2	2	1	PDE_06314	AN10195
2	2	1	PDE_06315	AN10200
2	2	1	PDE_06316	AN1483
2	2	1	PDE_06318	AN10201
2	2	1	PDE_06319	AN10196
2	2	1	PDE_06320	AN0346
2	2	1	PDE_06321	AN1488
2	2	1	PDE_06322	AN2333
2	2	1	PDE_06324	AN1489
2	2	1	PDE_06328	AN8945
2	2	1	PDE_06331	AN1491
2	2	1	PDE_06333	AN1493
2	2	1	PDE_06335	AN6953
2	2	1	PDE_06336	AN9515
2	2	1	PDE_06340	AN2336
2	2	1	PDE_00044	AN0633
2	2	1	PDE_06347	AN12027
2	2	1	PDE_06348	AN10602
2	2	1	PDE_06351	AN11170
2	2	1	PDE_06352	AN11043
2	2	1	PDE_06353	AN7569
2	2	1	PDE_06354	AN7568
2	2	1	PDE_06355	AN7567
2	2	1	PDE_06356	AN7566
2	2	1	PDE_06358	AN7565
2	2	1	PDE_06359	AN7564
2	2	1	PDE_06360	AN7563
2	2	1	PDE_06361	AN7562
2	2	1	PDE_06362	AN7561
2	2	1	PDE_06363	AN7560
2	2	1	PDE_06364	AN0489
2	2	1	PDE_06365	AN11755
2	2	1	PDE_06366	AN7559
2	2	1	PDE_06367	AN7558
2	2	1	PDE_06368	AN12033
2	2	1	PDE_06372	AN7554
2	2	1	PDE_06375	AN7553
2	2	1	PDE_06377	AN7552
2	2	1	PDE_06379	AN7550
2	2	1	PDE_06380	AN7549
2	2	1	PDE_06381	AN7547
2	2	1	PDE_06383	AN7545
2	2	1	PDE_06385	AN7544
2	2	1	PDE_06387	AN7542
2	2	1	PDE_06388	AN7540
2	2	1	PDE_06389	AN8099
2	2	1	PDE_06391	AN8483
2	2	1	PDE_06394	AN1798
2	2	1	PDE_06397	AN1797
2	2	1	PDE_06398	AN1796
2	2	1	PDE_06399	AN1795
2	2	1	PDE_06400	AN3360
2	2	1	PDE_06402	AN3301
2	2	1	PDE_06404	AN8389
2	2	1	PDE_06406	AN1607
2	2	1	PDE_06407	AN1565
2	2	1	PDE_06408	AN1564
2	2	1	PDE_06409	AN2658
2	2	1	PDE_06411	AN12089
2	2	1	PDE_06412	AN2404
2	2	1	PDE_06414	AN8988
2	2	1	PDE_06415	AN3264
2	2	1	PDE_06416	AN1560
2	2	1	PDE_06417	AN1559
2	2	1	PDE_06418	AN1558
2	2	1	PDE_06419	AN10219
2	2	1	PDE_06420	AN10216
2	2	1	PDE_06421	AN1555
2	2	1	PDE_06423	AN5354
2	2	1	PDE_06428	AN1554
2	2	1	PDE_06429	AN3129
2	2	1	PDE_06430	AN7995
2	2	1	PDE_06433	AN3233
2	2	1	PDE_06434	AN2957
2	2	1	PDE_06438	AN3336
2	2	1	PDE_06441	AN1551
2	2	1	PDE_06443	AN1549
2	2	1	PDE_06444	AN1547
2	2	1	PDE_06445	AN1546
2	2	1	PDE_06446	AN1545
2	2	1	PDE_06448	AN1544
2	2	1	PDE_06450	AN1543
2	2	1	PDE_06451	AN12368
2	2	1	PDE_06453	AN1539
2	2	1	PDE_06454	AN1538
2	2	1	PDE_06455	AN1537
2	2	1	PDE_06458	AN1536
2	2	1	PDE_06461	AN8337
2	2	1	PDE_06463	AN1535
2	2	1	PDE_06464	AN1534
2	2	1	PDE_06465	AN1533
2	2	1	PDE_06467	AN12471
2	2	1	PDE_06470	AN1528
2	2	1	PDE_06471	AN1527
2	2	1	PDE_06472	AN1526
2	2	1	PDE_06473	AN1525
2	2	1	PDE_06474	AN1524
2	2	1	PDE_06476	AN1523
2	2	1	PDE_06477	AN1522
2	2	1	PDE_06478	AN1521
2	2	1	PDE_06480	AN1520
2	2	1	PDE_06482	AN1519
2	2	1	PDE_06483	AN1518
2	2	1	PDE_06485	AN10215
2	2	1	PDE_06486	AN10212
2	2	1	PDE_06487	AN1513
2	2	1	PDE_06488	AN1514
2	2	1	PDE_06489	AN10213
2	2	1	PDE_06496	AN0518
2	2	1	PDE_06497	AN0517
2	2	1	PDE_06498	AN3977
2	2	1	PDE_06499	AN1511
2	2	1	PDE_06501	AN1510
2	2	1	PDE_06504	AN1509
2	2	1	PDE_06506	AN1508
2	2	1	PDE_06507	AN1507
2	2	1	PDE_06508	AN1505
2	2	1	PDE_06509	AN1504
2	2	1	PDE_06510	AN1503
2	2	1	PDE_06511	AN1502
2	2	1	PDE_06517	AN1500
2	2	1	PDE_06518	AN1498
2	2	1	PDE_06520	AN10209
2	2	1	PDE_06521	AN10211
2	2	1	PDE_06522	AN1495
2	2	1	PDE_06523	AN1494
2	2	1	PDE_06524	AN12452
2	2	1	PDE_06525	AN7839
2	2	1	PDE_06528	AN7571
2	2	1	PDE_06531	AN7572
2	2	1	PDE_06532	AN10931
2	2	1	PDE_06533	AN8084
2	2	1	PDE_06534	AN7575
2	2	1	PDE_06535	AN7577
2	2	1	PDE_06537	AN7576
2	2	1	PDE_06539	AN7578
2	2	1	PDE_06540	AN7579
2	2	1	PDE_06542	AN10949
2	2	1	PDE_06550	AN7583
2	2	1	PDE_06556	AN7587
2	2	1	PDE_06557	AN7588
2	2	1	PDE_06558	AN10964
2	2	1	PDE_06559	AN10963
2	2	1	PDE_06560	AN10962
2	2	1	PDE_06561	AN10950
2	2	1	PDE_06562	AN7597
2	2	1	PDE_06569	AN7595
2	2	1	PDE_06571	AN7594
2	2	1	PDE_06575	AN7591
2	2	1	PDE_06576	AN7119
2	2	1	PDE_00043	AN0160
2	2	1	PDE_06579	AN8081
2	2	1	PDE_06583	AN3547
2	2	1	PDE_06585	AN7598
2	2	1	PDE_06586	AN7590
2	2	1	PDE_06590	AN8621
2	2	1	PDE_06591	AN9483
2	2	1	PDE_06595	AN3563
2	2	1	PDE_06596	AN4854
2	2	1	PDE_06604	AN7090
2	2	1	PDE_06619	AN2822
2	2	1	PDE_06621	AN9042
2	2	1	PDE_06623	AN8406
2	2	1	PDE_06624	AN2391
2	2	1	PDE_06625	AN8218
2	2	1	PDE_06626	AN2406
2	2	1	PDE_06627	AN2398
2	2	1	PDE_06630	AN10297
2	2	1	PDE_06636	AN11942
2	2	1	PDE_06637	AN3558
2	2	1	PDE_06638	AN2410
2	2	1	PDE_06640	AN6340
2	2	1	PDE_06642	AN6341
2	2	1	PDE_06649	AN5267
2	2	1	PDE_06650	AN12339
2	2	1	PDE_06651	AN1824
2	2	1	PDE_06653	AN6342
2	2	1	PDE_06654	AN10809
2	2	1	PDE_06655	AN10801
2	2	1	PDE_06656	AN6344
2	2	1	PDE_06657	AN6345
2	2	1	PDE_06658	AN6346
2	2	1	PDE_06659	AN6347
2	2	1	PDE_06661	AN6348
2	2	1	PDE_06662	AN6349
2	2	1	PDE_06664	AN6351
2	2	1	PDE_06665	AN6352
2	2	1	PDE_06666	AN6354
2	2	1	PDE_06668	AN6360
2	2	1	PDE_06669	AN6363
2	2	1	PDE_06670	AN6364
2	2	1	PDE_06671	AN6365
2	2	1	PDE_06672	AN6366
2	2	1	PDE_06674	AN6238
2	2	1	PDE_06677	AN12414
2	2	1	PDE_06678	AN6367
2	2	1	PDE_06679	AN6368
2	2	1	PDE_06680	AN6369
2	2	1	PDE_06682	AN6370
2	2	1	PDE_06683	AN8583
2	2	1	PDE_06685	AN6371
2	2	1	PDE_06687	AN10723
2	2	1	PDE_06688	AN11487
2	2	1	PDE_06689	AN5640
2	2	1	PDE_06692	AN1959
2	2	1	PDE_06694	AN11803
2	2	1	PDE_06697	AN11804
2	2	1	PDE_06698	AN1962
2	2	1	PDE_06701	AN1963
2	2	1	PDE_06703	AN1964
2	2	1	PDE_06704	AN1965
2	2	1	PDE_06705	AN1966
2	2	1	PDE_06706	AN1967
2	2	1	PDE_06709	AN1968
2	2	1	PDE_06710	AN1969
2	2	1	PDE_06711	AN1970
2	2	1	PDE_06712	AN1971
2	2	1	PDE_06713	AN1973
2	2	1	PDE_06714	AN10241
2	2	1	PDE_06717	AN10237
2	2	1	PDE_06718	AN1975
2	2	1	PDE_06719	AN1976
2	2	1	PDE_06720	AN1977
2	2	1	PDE_06721	AN10253
2	2	1	PDE_06722	AN1979
2	2	1	PDE_06723	AN1980
2	2	1	PDE_06724	AN1981
2	2	1	PDE_06725	AN1982
2	2	1	PDE_06726	AN1983
2	2	1	PDE_06728	AN1984
2	2	1	PDE_06730	AN10254
2	2	1	PDE_06732	AN10248
2	2	1	PDE_00042	AN0632
2	2	1	PDE_06736	AN1986
2	2	1	PDE_06739	AN0028
2	2	1	PDE_06740	AN0382
2	2	1	PDE_06743	AN1332
2	2	1	PDE_06744	AN1334
2	2	1	PDE_06745	AN9011
2	2	1	PDE_06746	AN10332
2	2	1	PDE_06748	AN12437
2	2	1	PDE_06752	AN7204
2	2	1	PDE_06753	AN1343
2	2	1	PDE_06754	AN1344
2	2	1	PDE_06756	AN1346
2	2	1	PDE_06757	AN1347
2	2	1	PDE_06758	AN1348
2	2	1	PDE_06759	AN1349
2	2	1	PDE_06761	AN1350
2	2	1	PDE_06762	AN1351
2	2	1	PDE_06763	AN1352
2	2	1	PDE_06764	AN1353
2	2	1	PDE_06766	AN10182
2	2	1	PDE_06767	AN1354
2	2	1	PDE_06768	AN3046
2	2	1	PDE_06769	AN1355
2	2	1	PDE_06771	AN1357
2	2	1	PDE_00041	AN0631
2	2	1	PDE_06774	AN1358
2	2	1	PDE_06776	AN1361
2	2	1	PDE_06777	AN1362
2	2	1	PDE_06778	AN1363
2	2	1	PDE_06779	AN1364
2	2	1	PDE_06780	AN1365
2	2	1	PDE_06781	AN1366
2	2	1	PDE_06783	AN1367
2	2	1	PDE_06784	AN1368
2	2	1	PDE_06785	AN1369
2	2	1	PDE_06786	AN1370
2	2	1	PDE_06787	AN1371
2	2	1	PDE_06789	AN12485
2	2	1	PDE_06790	AN4124
2	2	1	PDE_06791	AN12429
2	2	1	PDE_06792	AN9465
2	2	1	PDE_06793	AN9464
2	2	1	PDE_06795	AN1374
2	2	1	PDE_06796	AN1375
2	2	1	PDE_06798	AN1376
2	2	1	PDE_06799	AN1377
2	2	1	PDE_06800	AN1378
2	2	1	PDE_06802	AN7937
2	2	1	PDE_06803	AN6180
2	2	1	PDE_06804	AN1379
2	2	1	PDE_06805	AN1380
2	2	1	PDE_06806	AN1381
2	2	1	PDE_06807	AN4178
2	2	1	PDE_06808	AN1382
2	2	1	PDE_06810	AN1383
2	2	1	PDE_06811	AN10189
2	2	1	PDE_06812	AN10184
2	2	1	PDE_06815	AN1385
2	2	1	PDE_06817	AN1386
2	2	1	PDE_06818	AN10185
2	2	1	PDE_06820	AN1389
2	2	1	PDE_06821	AN1390
2	2	1	PDE_06822	AN1391
2	2	1	PDE_06823	AN1392
2	2	1	PDE_06824	AN1387
2	2	1	PDE_06825	AN1393
2	2	1	PDE_06826	AN1394
2	2	1	PDE_06827	AN10188
2	2	1	PDE_06828	AN10186
2	2	1	PDE_06829	AN12348
2	2	1	PDE_06831	AN1396
2	2	1	PDE_06837	AN1398
2	2	1	PDE_06838	AN1399
2	2	1	PDE_06840	AN1401
2	2	1	PDE_06843	AN1402
2	2	1	PDE_06848	AN4125
2	2	1	PDE_06849	AN1403
2	2	1	PDE_06854	AN8871
2	2	1	PDE_06855	AN8872
2	2	1	PDE_06858	AN8874
2	2	1	PDE_06859	AN8875
2	2	1	PDE_06860	AN8876
2	2	1	PDE_06861	AN8877
2	2	1	PDE_06862	AN11140
2	2	1	PDE_06865	AN8883
2	2	1	PDE_06866	AN8882
2	2	1	PDE_06867	AN11145
2	2	1	PDE_06868	AN8881
2	2	1	PDE_06869	AN11146
2	2	1	PDE_06870	AN8880
2	2	1	PDE_06874	AN8879
2	2	1	PDE_06875	AN8878
2	2	1	PDE_06878	AN8885
2	2	1	PDE_06879	AN11144
2	2	1	PDE_06880	AN5284
2	2	1	PDE_06881	AN11947
2	2	1	PDE_06882	AN11948
2	2	1	PDE_06883	AN8888
2	2	1	PDE_06884	AN11153
2	2	1	PDE_06887	AN7897
2	2	1	PDE_06888	AN8894
2	2	1	PDE_06889	AN1920
2	2	1	PDE_06890	AN2556
2	2	1	PDE_06891	AN8891
2	2	1	PDE_06894	AN11142
2	2	1	PDE_06895	AN8896
2	2	1	PDE_06896	AN8897
2	2	1	PDE_06897	AN8898
2	2	1	PDE_06899	AN8903
2	2	1	PDE_06902	AN7481
2	2	1	PDE_06904	AN7480
2	2	1	PDE_06907	AN7479
2	2	1	PDE_00040	AN0630
2	2	1	PDE_06917	AN7476
2	2	1	PDE_06918	AN7475
2	2	1	PDE_06920	AN7474
2	2	1	PDE_06921	AN7490
2	2	1	PDE_06922	AN1145
2	2	1	PDE_06923	AN7491
2	2	1	PDE_06924	AN7492
2	2	1	PDE_06925	AN7493
2	2	1	PDE_06926	AN10943
2	2	1	PDE_06927	AN10944
2	2	1	PDE_06928	AN10956
2	2	1	PDE_06933	AN7496
2	2	1	PDE_06934	AN11565
2	2	1	PDE_06935	AN7497
2	2	1	PDE_06936	AN7498
2	2	1	PDE_06937	AN10970
2	2	1	PDE_06938	AN7499
2	2	1	PDE_06939	AN7500
2	2	1	PDE_06940	AN7501
2	2	1	PDE_06941	AN7502
2	2	1	PDE_06942	AN7503
2	2	1	PDE_06943	AN7504
2	2	1	PDE_06944	AN7505
2	2	1	PDE_06945	AN7506
2	2	1	PDE_06947	AN7507
2	2	1	PDE_06948	AN10957
2	2	1	PDE_06949	AN10958
2	2	1	PDE_06951	AN7511
2	2	1	PDE_06954	AN7510
2	2	1	PDE_06955	AN2110
2	2	1	PDE_06956	AN2111
2	2	1	PDE_06958	AN2113
2	2	1	PDE_06959	AN8921
2	2	1	PDE_06962	AN7508
2	2	1	PDE_06963	AN10258
2	2	1	PDE_06965	AN10261
2	2	1	PDE_06966	AN2106
2	2	1	PDE_06968	AN3948
2	2	1	PDE_06969	AN3947
2	2	1	PDE_06970	AN3946
2	2	1	PDE_06971	AN3945
2	2	1	PDE_06974	AN3943
2	2	1	PDE_06975	AN3942
2	2	1	PDE_06976	AN3944
2	2	1	PDE_06982	AN3941
2	2	1	PDE_06985	AN3937
2	2	1	PDE_06986	AN3938
2	2	1	PDE_06987	AN8492
2	2	1	PDE_06988	AN12167
2	2	1	PDE_06989	AN3939
2	2	1	PDE_06990	AN3940
2	2	1	PDE_06991	AN3935
2	2	1	PDE_06992	AN3934
2	2	1	PDE_06994	AN3933
2	2	1	PDE_06996	AN7333
2	2	1	PDE_06997	AN3932
2	2	1	PDE_06998	AN3931
2	2	1	PDE_06999	AN3930
2	2	1	PDE_07006	AN10487
2	2	1	PDE_07008	AN3928
2	2	1	PDE_07009	AN3927
2	2	1	PDE_07010	AN3926
2	2	1	PDE_07011	AN3925
2	2	1	PDE_07016	AN10181
2	2	1	PDE_07018	AN10183
2	2	1	PDE_07020	AN1342
2	2	1	PDE_07021	AN1341
2	2	1	PDE_07022	AN1340
2	2	1	PDE_07024	AN1339
2	2	1	PDE_07026	AN3331
2	2	1	PDE_07027	AN2363
2	2	1	PDE_07032	AN1331
2	2	1	PDE_07033	AN1330
2	2	1	PDE_07035	AN10421
2	2	1	PDE_07036	AN1333
2	2	1	PDE_07037	AN1335
2	2	1	PDE_07039	AN1328
2	2	1	PDE_07040	AN1327
2	2	1	PDE_07042	AN5700
2	2	1	PDE_07043	AN8390
2	2	1	PDE_07044	AN1293
2	2	1	PDE_07046	AN1295
2	2	1	PDE_07047	AN1296
2	2	1	PDE_07048	AN1297
2	2	1	PDE_07053	AN1298
2	2	1	PDE_07055	AN6463
2	2	1	PDE_07056	AN10179
2	2	1	PDE_07057	AN1324
2	2	1	PDE_07059	AN1325
2	2	1	PDE_07061	AN1326
2	2	1	PDE_07065	AN1291
2	2	1	PDE_07066	AN10178
2	2	1	PDE_07067	AN10171
2	2	1	PDE_07068	AN1288
2	2	1	PDE_07069	AN1287
2	2	1	PDE_07070	AN1286
2	2	1	PDE_07071	AN10170
