# Species	Genes	Alg.-Conn.	Poxalicum_114-2.fasta	Ncrassa_OR74A_v.12.fasta
2	2	1	PDE_07256	NCU06490
2	2	1	PDE_00093	NCU06491
2	2	1	PDE_00146	NCU06493
2	2	1	PDE_00155	NCU06495
2	2	1	PDE_03556	NCU06497
2	2	1	PDE_03565	NCU06498
2	2	1	PDE_07762	NCU06500
2	2	1	PDE_07758	NCU06503
2	2	1	PDE_05515	NCU06505
2	2	1	PDE_03570	NCU06508
2	2	1	PDE_03569	NCU06509
2	2	1	PDE_03660	NCU06512
2	2	1	PDE_03248	NCU06519
2	2	1	PDE_07599	NCU06520
2	2	1	PDE_04150	NCU06522
2	2	1	PDE_04151	NCU06523
2	2	1	PDE_02052	NCU06530
2	2	1	PDE_03073	NCU06532
2	2	1	PDE_00237	NCU06533
2	2	1	PDE_00245	NCU06534
2	2	1	PDE_07669	NCU06539
2	2	1	PDE_07300	NCU06540
2	2	1	PDE_07299	NCU06541
2	2	1	PDE_07298	NCU06542
2	2	1	PDE_00537	NCU06543
2	2	1	PDE_07498	NCU06544
2	2	1	PDE_04204	NCU06549
2	2	1	PDE_09593	NCU06550
2	2	1	PDE_07495	NCU06552
2	2	1	PDE_07496	NCU06553
2	2	1	PDE_08616	NCU06554
2	2	1	PDE_00078	NCU00064
2	2	1	PDE_07593	NCU06558
2	2	1	PDE_07996	NCU06559
2	2	1	PDE_07555	NCU06561
2	2	1	PDE_07556	NCU06563
2	2	1	PDE_07562	NCU06566
2	2	1	PDE_07559	NCU06568
2	2	1	PDE_07557	NCU06569
2	2	1	PDE_07746	NCU06572
2	2	1	PDE_01169	NCU06573
2	2	1	PDE_08010	NCU06576
2	2	1	PDE_07715	NCU06577
2	2	1	PDE_07714	NCU06578
2	2	1	PDE_07506	NCU06579
2	2	1	PDE_03155	NCU06585
2	2	1	PDE_05715	NCU06586
2	2	1	PDE_05698	NCU06587
2	2	1	PDE_05706	NCU06593
2	2	1	PDE_05704	NCU06594
2	2	1	PDE_05703	NCU06595
2	2	1	PDE_05686	NCU06596
2	2	1	PDE_07978	NCU06601
2	2	1	PDE_01922	NCU06603
2	2	1	PDE_08000	NCU06605
2	2	1	PDE_07286	NCU06606
2	2	1	PDE_05726	NCU06609
2	2	1	PDE_04722	NCU06610
2	2	1	PDE_08018	NCU06611
2	2	1	PDE_05643	NCU06614
2	2	1	PDE_03154	NCU06615
2	2	1	PDE_02182	NCU06617
2	2	1	PDE_02202	NCU06618
2	2	1	PDE_09834	NCU00060
2	2	1	PDE_00265	NCU06621
2	2	1	PDE_07603	NCU06622
2	2	1	PDE_07288	NCU06624
2	2	1	PDE_04527	NCU06625
2	2	1	PDE_07977	NCU06626
2	2	1	PDE_07283	NCU06628
2	2	1	PDE_08014	NCU06629
2	2	1	PDE_08013	NCU06630
2	2	1	PDE_07964	NCU06631
2	2	1	PDE_07963	NCU06632
2	2	1	PDE_00150	NCU06636
2	2	1	PDE_04647	NCU06637
2	2	1	PDE_04648	NCU06638
2	2	1	PDE_08136	NCU06643
2	2	1	PDE_02096	NCU06646
2	2	1	PDE_02094	NCU06647
2	2	1	PDE_05290	NCU06648
2	2	1	PDE_05893	NCU06649
2	2	1	PDE_00177	NCU06651
2	2	1	PDE_03064	NCU06652
2	2	1	PDE_05318	NCU06653
2	2	1	PDE_04827	NCU06655
2	2	1	PDE_00198	NCU06656
2	2	1	PDE_00199	NCU06658
2	2	1	PDE_00201	NCU06659
2	2	1	PDE_04831	NCU06660
2	2	1	PDE_04825	NCU06661
2	2	1	PDE_04643	NCU06662
2	2	1	PDE_03060	NCU06663
2	2	1	PDE_04918	NCU06664
2	2	1	PDE_03065	NCU06666
2	2	1	PDE_08449	NCU06669
2	2	1	PDE_06228	NCU06672
2	2	1	PDE_06227	NCU06673
2	2	1	PDE_09841	NCU06674
2	2	1	PDE_09840	NCU06676
2	2	1	PDE_09467	NCU06677
2	2	1	PDE_09459	NCU06678
2	2	1	PDE_09460	NCU06679
2	2	1	PDE_09468	NCU06682
2	2	1	PDE_09927	NCU06684
2	2	1	PDE_09899	NCU06687
2	2	1	PDE_09937	NCU06688
2	2	1	PDE_05933	NCU06689
2	2	1	PDE_09875	NCU06694
2	2	1	PDE_09876	NCU06695
2	2	1	PDE_04666	NCU06697
2	2	1	PDE_02760	NCU06698
2	2	1	PDE_00309	NCU06699
2	2	1	PDE_08618	NCU06700
2	2	1	PDE_02161	NCU06701
2	2	1	PDE_09754	NCU06702
2	2	1	PDE_02284	NCU06703
2	2	1	PDE_06253	NCU06704
2	2	1	PDE_03545	NCU06706
2	2	1	PDE_03546	NCU06708
2	2	1	PDE_03549	NCU06710
2	2	1	PDE_01085	NCU06711
2	2	1	PDE_01086	NCU06712
2	2	1	PDE_01087	NCU06713
2	2	1	PDE_01050	NCU06715
2	2	1	PDE_03548	NCU06716
2	2	1	PDE_04757	NCU06717
2	2	1	PDE_06224	NCU06718
2	2	1	PDE_04661	NCU06719
2	2	1	PDE_09336	NCU00059
2	2	1	PDE_01496	NCU06721
2	2	1	PDE_05013	NCU06722
2	2	1	PDE_08143	NCU06726
2	2	1	PDE_00192	NCU06727
2	2	1	PDE_04835	NCU06729
2	2	1	PDE_04043	NCU06732
2	2	1	PDE_06381	NCU06733
2	2	1	PDE_06820	NCU06734
2	2	1	PDE_06778	NCU06735
2	2	1	PDE_09067	NCU06737
2	2	1	PDE_08717	NCU06738
2	2	1	PDE_08716	NCU06739
2	2	1	PDE_08715	NCU06740
2	2	1	PDE_08714	NCU06741
2	2	1	PDE_08217	NCU06742
2	2	1	PDE_08216	NCU06743
2	2	1	PDE_03224	NCU06745
2	2	1	PDE_09074	NCU06748
2	2	1	PDE_09073	NCU06749
2	2	1	PDE_04507	NCU06750
2	2	1	PDE_06779	NCU06751
2	2	1	PDE_02906	NCU06756
2	2	1	PDE_08425	NCU06757
2	2	1	PDE_03230	NCU06758
2	2	1	PDE_03185	NCU06760
2	2	1	PDE_03915	NCU06761
2	2	1	PDE_06710	NCU06762
2	2	1	PDE_02213	NCU06763
2	2	1	PDE_02212	NCU06764
2	2	1	PDE_01289	NCU06766
2	2	1	PDE_03220	NCU06767
2	2	1	PDE_03221	NCU06768
2	2	1	PDE_03222	NCU06769
2	2	1	PDE_09110	NCU06771
2	2	1	PDE_03232	NCU06774
2	2	1	PDE_03629	NCU06776
2	2	1	PDE_03630	NCU06777
2	2	1	PDE_02585	NCU06779
2	2	1	PDE_07537	NCU06780
2	2	1	PDE_07962	NCU06781
2	2	1	PDE_00705	NCU06782
2	2	1	PDE_07924	NCU06783
2	2	1	PDE_07922	NCU06785
2	2	1	PDE_03914	NCU06786
2	2	1	PDE_06719	NCU06787
2	2	1	PDE_06720	NCU06789
2	2	1	PDE_03917	NCU06790
2	2	1	PDE_00704	NCU06792
2	2	1	PDE_00436	NCU06799
2	2	1	PDE_07101	NCU06801
2	2	1	PDE_08111	NCU06803
2	2	1	PDE_07654	NCU06804
2	2	1	PDE_03243	NCU06809
2	2	1	PDE_07658	NCU06812
2	2	1	PDE_07542	NCU06821
2	2	1	PDE_07360	NCU06832
2	2	1	PDE_08426	NCU06834
2	2	1	PDE_08414	NCU06836
2	2	1	PDE_08221	NCU06839
2	2	1	PDE_03177	NCU06842
2	2	1	PDE_03178	NCU06843
2	2	1	PDE_03179	NCU06844
2	2	1	PDE_02605	NCU06845
2	2	1	PDE_09061	NCU06846
2	2	1	PDE_04042	NCU00057
2	2	1	PDE_05084	NCU06850
2	2	1	PDE_04569	NCU06854
2	2	1	PDE_04570	NCU06855
2	2	1	PDE_04571	NCU06856
2	2	1	PDE_04553	NCU06857
2	2	1	PDE_01553	NCU06859
2	2	1	PDE_01173	NCU00056
2	2	1	PDE_09279	NCU06861
2	2	1	PDE_04974	NCU06866
2	2	1	PDE_04988	NCU06868
2	2	1	PDE_04994	NCU06869
2	2	1	PDE_08249	NCU06870
2	2	1	PDE_08248	NCU06871
2	2	1	PDE_08245	NCU06875
2	2	1	PDE_08200	NCU06876
2	2	1	PDE_08201	NCU06877
2	2	1	PDE_08230	NCU06880
2	2	1	PDE_08266	NCU06881
2	2	1	PDE_08234	NCU06882
2	2	1	PDE_01695	NCU06892
2	2	1	PDE_01696	NCU06893
2	2	1	PDE_03365	NCU06895
2	2	1	PDE_04495	NCU06905
2	2	1	PDE_08278	NCU06910
2	2	1	PDE_08360	NCU06914
2	2	1	PDE_02207	NCU06918
2	2	1	PDE_04089	NCU06919
2	2	1	PDE_05425	NCU06921
2	2	1	PDE_05426	NCU06922
2	2	1	PDE_05423	NCU06923
2	2	1	PDE_05424	NCU06924
2	2	1	PDE_05619	NCU06927
2	2	1	PDE_05565	NCU06929
2	2	1	PDE_04453	NCU06931
2	2	1	PDE_05186	NCU06932
2	2	1	PDE_01002	NCU06936
2	2	1	PDE_01892	NCU06939
2	2	1	PDE_04960	NCU06941
2	2	1	PDE_04959	NCU06942
2	2	1	PDE_04970	NCU06943
2	2	1	PDE_03656	NCU00054
2	2	1	PDE_08593	NCU06950
2	2	1	PDE_03737	NCU06959
2	2	1	PDE_03824	NCU06960
2	2	1	PDE_06891	NCU06961
2	2	1	PDE_03733	NCU06966
2	2	1	PDE_09183	NCU06968
2	2	1	PDE_03192	NCU06969
2	2	1	PDE_06704	NCU06970
2	2	1	PDE_07674	NCU06971
2	2	1	PDE_05695	NCU06974
2	2	1	PDE_07514	NCU06976
2	2	1	PDE_05711	NCU06977
2	2	1	PDE_09596	NCU06979
2	2	1	PDE_07617	NCU06986
2	2	1	PDE_09730	NCU06987
2	2	1	PDE_07693	NCU06988
2	2	1	PDE_00566	NCU06989
2	2	1	PDE_06962	NCU06990
2	2	1	PDE_01401	NCU06992
2	2	1	PDE_01442	NCU06993
2	2	1	PDE_06927	NCU06994
2	2	1	PDE_07688	NCU06996
2	2	1	PDE_07689	NCU06997
2	2	1	PDE_06924	NCU06998
2	2	1	PDE_09712	NCU06999
2	2	1	PDE_09711	NCU07000
2	2	1	PDE_09727	NCU07001
2	2	1	PDE_09725	NCU07002
2	2	1	PDE_07500	NCU07004
2	2	1	PDE_00600	NCU07005
2	2	1	PDE_01460	NCU07010
2	2	1	PDE_01461	NCU07011
2	2	1	PDE_03795	NCU07012
2	2	1	PDE_03794	NCU07013
2	2	1	PDE_03793	NCU07014
2	2	1	PDE_05717	NCU07015
2	2	1	PDE_09731	NCU07019
2	2	1	PDE_09721	NCU07020
2	2	1	PDE_09720	NCU07021
2	2	1	PDE_00302	NCU07022
2	2	1	PDE_00127	NCU07023
2	2	1	PDE_00126	NCU07024
2	2	1	PDE_00122	NCU07027
2	2	1	PDE_07894	NCU07033
2	2	1	PDE_06495	NCU07034
2	2	1	PDE_04109	NCU07035
2	2	1	PDE_06568	NCU07036
2	2	1	PDE_03122	NCU07041
2	2	1	PDE_08681	NCU07042
2	2	1	PDE_01786	NCU07053
2	2	1	PDE_00800	NCU07055
2	2	1	PDE_02860	NCU07057
2	2	1	PDE_02861	NCU07058
2	2	1	PDE_03259	NCU07059
2	2	1	PDE_08893	NCU07060
2	2	1	PDE_08736	NCU07062
2	2	1	PDE_03738	NCU07064
2	2	1	PDE_09041	NCU07066
2	2	1	PDE_00333	NCU07067
2	2	1	PDE_01265	NCU07068
2	2	1	PDE_04699	NCU07069
2	2	1	PDE_08403	NCU07070
2	2	1	PDE_08501	NCU07071
2	2	1	PDE_02875	NCU07075
2	2	1	PDE_02862	NCU07076
2	2	1	PDE_08694	NCU07078
2	2	1	PDE_04583	NCU07081
2	2	1	PDE_04581	NCU07082
2	2	1	PDE_08011	NCU07089
2	2	1	PDE_09229	NCU07094
2	2	1	PDE_02791	NCU00052
2	2	1	PDE_07778	NCU07108
2	2	1	PDE_08968	NCU07111
2	2	1	PDE_08966	NCU07112
2	2	1	PDE_04073	NCU07117
2	2	1	PDE_04074	NCU07119
2	2	1	PDE_07398	NCU07120
2	2	1	PDE_08818	NCU07125
2	2	1	PDE_01946	NCU00050
2	2	1	PDE_06739	NCU07133
2	2	1	PDE_03434	NCU07136
2	2	1	PDE_04506	NCU07143
2	2	1	PDE_01500	NCU07153
2	2	1	PDE_06222	NCU07154
2	2	1	PDE_06223	NCU07155
2	2	1	PDE_06226	NCU07156
2	2	1	PDE_06164	NCU07158
2	2	1	PDE_00164	NCU07165
2	2	1	PDE_05879	NCU07166
2	2	1	PDE_02042	NCU07169
2	2	1	PDE_00181	NCU07170
2	2	1	PDE_00169	NCU07171
2	2	1	PDE_02044	NCU07172
2	2	1	PDE_05177	NCU07173
2	2	1	PDE_02948	NCU00046
2	2	1	PDE_05872	NCU07181
2	2	1	PDE_05871	NCU07182
2	2	1	PDE_00166	NCU07188
2	2	1	PDE_06683	NCU07195
2	2	1	PDE_04937	NCU07196
2	2	1	PDE_02557	NCU07197
2	2	1	PDE_02342	NCU07200
2	2	1	PDE_00371	NCU07205
2	2	1	PDE_03286	NCU07221
2	2	1	PDE_02101	NCU07225
2	2	1	PDE_07934	NCU07234
2	2	1	PDE_02037	NCU07238
2	2	1	PDE_00182	NCU07240
2	2	1	PDE_04628	NCU07242
2	2	1	PDE_02036	NCU07246
2	2	1	PDE_00183	NCU07247
2	2	1	PDE_08050	NCU07258
2	2	1	PDE_00462	NCU07259
2	2	1	PDE_08062	NCU07261
2	2	1	PDE_08074	NCU07263
2	2	1	PDE_08068	NCU07264
2	2	1	PDE_00264	NCU07265
2	2	1	PDE_00260	NCU07266
2	2	1	PDE_00262	NCU07267
2	2	1	PDE_07234	NCU07269
2	2	1	PDE_05069	NCU07271
2	2	1	PDE_08137	NCU07276
2	2	1	PDE_03826	NCU07280
2	2	1	PDE_03736	NCU07281
2	2	1	PDE_04808	NCU07282
2	2	1	PDE_04807	NCU07283
2	2	1	PDE_04724	NCU07286
2	2	1	PDE_04908	NCU07289
2	2	1	PDE_02629	NCU07290
2	2	1	PDE_08553	NCU07295
2	2	1	PDE_08554	NCU07296
2	2	1	PDE_02607	NCU07298
2	2	1	PDE_08555	NCU07299
2	2	1	PDE_08487	NCU07300
2	2	1	PDE_08486	NCU07301
2	2	1	PDE_05723	NCU07305
2	2	1	PDE_01453	NCU07307
2	2	1	PDE_01451	NCU07308
2	2	1	PDE_04410	NCU07309
2	2	1	PDE_09224	NCU07313
2	2	1	PDE_03821	NCU07318
2	2	1	PDE_03827	NCU07319
2	2	1	PDE_09401	NCU07320
2	2	1	PDE_08165	NCU07321
2	2	1	PDE_08541	NCU07325
2	2	1	PDE_08056	NCU07330
2	2	1	PDE_08055	NCU07331
2	2	1	PDE_08053	NCU07332
2	2	1	PDE_00156	NCU07334
2	2	1	PDE_07945	NCU07340
2	2	1	PDE_01754	NCU07341
2	2	1	PDE_09783	NCU07347
2	2	1	PDE_01725	NCU07349
2	2	1	PDE_03572	NCU07351
2	2	1	PDE_02802	NCU07352
2	2	1	PDE_06697	NCU07358
2	2	1	PDE_06289	NCU07360
2	2	1	PDE_06453	NCU07361
2	2	1	PDE_02406	NCU07362
2	2	1	PDE_04602	NCU07363
2	2	1	PDE_02502	NCU07364
2	2	1	PDE_02503	NCU07365
2	2	1	PDE_02490	NCU07366
2	2	1	PDE_02547	NCU07367
2	2	1	PDE_03471	NCU07368
2	2	1	PDE_03816	NCU07375
2	2	1	PDE_06531	NCU07378
2	2	1	PDE_06387	NCU07379
2	2	1	PDE_06388	NCU07380
2	2	1	PDE_06560	NCU07381
2	2	1	PDE_06559	NCU07382
2	2	1	PDE_02909	NCU07383
2	2	1	PDE_06353	NCU07384
2	2	1	PDE_00912	NCU07385
2	2	1	PDE_05432	NCU07386
2	2	1	PDE_02908	NCU07387
2	2	1	PDE_05451	NCU07389
2	2	1	PDE_05453	NCU07392
2	2	1	PDE_00946	NCU07393
2	2	1	PDE_04609	NCU07395
2	2	1	PDE_06298	NCU07399
2	2	1	PDE_06297	NCU07400
2	2	1	PDE_00172	NCU07401
2	2	1	PDE_05456	NCU07403
2	2	1	PDE_01959	NCU07404
2	2	1	PDE_06310	NCU07407
2	2	1	PDE_02971	NCU07408
2	2	1	PDE_02972	NCU07409
2	2	1	PDE_02987	NCU07411
2	2	1	PDE_02986	NCU07412
2	2	1	PDE_02974	NCU07413
2	2	1	PDE_02975	NCU07414
2	2	1	PDE_08840	NCU07415
2	2	1	PDE_05850	NCU07416
2	2	1	PDE_08351	NCU07417
2	2	1	PDE_08350	NCU07418
2	2	1	PDE_01962	NCU07419
2	2	1	PDE_01963	NCU07420
2	2	1	PDE_09613	NCU07421
2	2	1	PDE_05298	NCU07425
2	2	1	PDE_03438	NCU07428
2	2	1	PDE_03353	NCU07430
2	2	1	PDE_07042	NCU07434
2	2	1	PDE_03391	NCU07435
2	2	1	PDE_03389	NCU07437
2	2	1	PDE_03385	NCU07438
2	2	1	PDE_03387	NCU07440
2	2	1	PDE_03505	NCU07442
2	2	1	PDE_03349	NCU07443
2	2	1	PDE_03351	NCU07446
2	2	1	PDE_03352	NCU07447
2	2	1	PDE_06805	NCU07451
2	2	1	PDE_09170	NCU00045
2	2	1	PDE_06974	NCU07453
2	2	1	PDE_02608	NCU07456
2	2	1	PDE_05052	NCU07457
2	2	1	PDE_02624	NCU07458
2	2	1	PDE_02621	NCU07459
2	2	1	PDE_06786	NCU07460
2	2	1	PDE_07186	NCU07461
2	2	1	PDE_07111	NCU07463
2	2	1	PDE_01930	NCU07465
2	2	1	PDE_01931	NCU07466
2	2	1	PDE_08631	NCU07467
2	2	1	PDE_02996	NCU07468
2	2	1	PDE_03046	NCU07471
2	2	1	PDE_08365	NCU07472
2	2	1	PDE_02949	NCU00043
2	2	1	PDE_04319	NCU07478
2	2	1	PDE_01921	NCU07481
2	2	1	PDE_06214	NCU07482
2	2	1	PDE_06398	NCU07483
2	2	1	PDE_05081	NCU07484
2	2	1	PDE_04251	NCU07487
2	2	1	PDE_05228	NCU07489
2	2	1	PDE_05191	NCU07491
2	2	1	PDE_05195	NCU07492
2	2	1	PDE_05197	NCU07495
2	2	1	PDE_05227	NCU07497
2	2	1	PDE_05196	NCU07498
2	2	1	PDE_06217	NCU07504
2	2	1	PDE_02504	NCU07506
2	2	1	PDE_00819	NCU07508
2	2	1	PDE_00820	NCU07509
2	2	1	PDE_04211	NCU07513
2	2	1	PDE_04210	NCU07516
2	2	1	PDE_06293	NCU07517
2	2	1	PDE_05155	NCU07521
2	2	1	PDE_00310	NCU07523
2	2	1	PDE_04178	NCU07528
2	2	1	PDE_08408	NCU07530
2	2	1	PDE_09850	NCU07534
2	2	1	PDE_09881	NCU07535
2	2	1	PDE_02251	NCU07542
2	2	1	PDE_03581	NCU07544
2	2	1	PDE_03583	NCU07545
2	2	1	PDE_02247	NCU07546
2	2	1	PDE_07328	NCU07547
2	2	1	PDE_07327	NCU07548
2	2	1	PDE_07326	NCU07549
2	2	1	PDE_07330	NCU07550
2	2	1	PDE_06670	NCU07554
2	2	1	PDE_02725	NCU07556
2	2	1	PDE_03207	NCU07558
2	2	1	PDE_07841	NCU07560
2	2	1	PDE_07854	NCU07561
2	2	1	PDE_07853	NCU07562
2	2	1	PDE_07852	NCU07563
2	2	1	PDE_01177	NCU07564
2	2	1	PDE_02443	NCU07565
2	2	1	PDE_02445	NCU07567
2	2	1	PDE_09153	NCU07571
2	2	1	PDE_09150	NCU07574
2	2	1	PDE_08401	NCU07576
2	2	1	PDE_04429	NCU07577
2	2	1	PDE_08393	NCU07578
2	2	1	PDE_09155	NCU07580
2	2	1	PDE_02018	NCU07584
2	2	1	PDE_02155	NCU07585
2	2	1	PDE_09266	NCU07587
2	2	1	PDE_09265	NCU07588
2	2	1	PDE_01299	NCU07589
2	2	1	PDE_08051	NCU07590
2	2	1	PDE_04630	NCU07597
2	2	1	PDE_08022	NCU07604
2	2	1	PDE_09261	NCU07607
2	2	1	PDE_07918	NCU07608
2	2	1	PDE_02979	NCU00042
2	2	1	PDE_04457	NCU07610
2	2	1	PDE_08684	NCU07617
2	2	1	PDE_01783	NCU07619
2	2	1	PDE_00279	NCU07620
2	2	1	PDE_06461	NCU07621
2	2	1	PDE_02978	NCU00041
2	2	1	PDE_08019	NCU07655
2	2	1	PDE_09732	NCU07657
2	2	1	PDE_02154	NCU07658
2	2	1	PDE_02153	NCU07659
2	2	1	PDE_08054	NCU07661
2	2	1	PDE_00460	NCU07662
2	2	1	PDE_00459	NCU07663
2	2	1	PDE_00457	NCU07665
2	2	1	PDE_00461	NCU07666
2	2	1	PDE_00469	NCU07668
2	2	1	PDE_00471	NCU07669
2	2	1	PDE_00474	NCU07670
2	2	1	PDE_03081	NCU07672
2	2	1	PDE_03159	NCU07674
2	2	1	PDE_03860	NCU07675
2	2	1	PDE_02208	NCU07678
2	2	1	PDE_03082	NCU07679
2	2	1	PDE_03132	NCU07681
2	2	1	PDE_03134	NCU07682
2	2	1	PDE_03195	NCU07683
2	2	1	PDE_03194	NCU07684
2	2	1	PDE_07311	NCU07685
2	2	1	PDE_07238	NCU07688
2	2	1	PDE_03105	NCU07690
2	2	1	PDE_01458	NCU07691
2	2	1	PDE_07184	NCU07692
2	2	1	PDE_00357	NCU07693
2	2	1	PDE_00358	NCU07694
2	2	1	PDE_00366	NCU07697
2	2	1	PDE_00365	NCU07698
2	2	1	PDE_08648	NCU07699
2	2	1	PDE_08649	NCU07700
2	2	1	PDE_08651	NCU07701
2	2	1	PDE_08650	NCU07702
2	2	1	PDE_04046	NCU07705
2	2	1	PDE_06943	NCU07707
2	2	1	PDE_02977	NCU00040
2	2	1	PDE_06945	NCU07710
2	2	1	PDE_06954	NCU07711
2	2	1	PDE_07986	NCU07712
2	2	1	PDE_07993	NCU07713
2	2	1	PDE_07983	NCU07716
2	2	1	PDE_07985	NCU07717
2	2	1	PDE_07982	NCU07719
2	2	1	PDE_07521	NCU07721
2	2	1	PDE_07520	NCU07722
2	2	1	PDE_00840	NCU07723
2	2	1	PDE_07386	NCU07724
2	2	1	PDE_07385	NCU07725
2	2	1	PDE_07384	NCU07726
2	2	1	PDE_07591	NCU07727
2	2	1	PDE_07588	NCU07728
2	2	1	PDE_09309	NCU07732
2	2	1	PDE_09735	NCU07733
2	2	1	PDE_09719	NCU07734
2	2	1	PDE_09718	NCU07735
2	2	1	PDE_04241	NCU07737
2	2	1	PDE_09507	NCU07738
2	2	1	PDE_02245	NCU07739
2	2	1	PDE_02274	NCU07741
2	2	1	PDE_04245	NCU07742
2	2	1	PDE_09694	NCU07746
2	2	1	PDE_09151	NCU07747
2	2	1	PDE_00455	NCU07755
2	2	1	PDE_09828	NCU07756
2	2	1	PDE_09520	NCU07757
2	2	1	PDE_01101	NCU07761
2	2	1	PDE_09887	NCU07771
2	2	1	PDE_09500	NCU07773
2	2	1	PDE_09461	NCU07774
2	2	1	PDE_09518	NCU07775
2	2	1	PDE_08619	NCU07779
2	2	1	PDE_08622	NCU07782
2	2	1	PDE_08621	NCU07783
2	2	1	PDE_08620	NCU07784
2	2	1	PDE_03255	NCU07787
2	2	1	PDE_09547	NCU07793
2	2	1	PDE_09546	NCU07794
2	2	1	PDE_09545	NCU07795
2	2	1	PDE_08214	NCU07806
2	2	1	PDE_04802	NCU07807
2	2	1	PDE_01599	NCU07808
2	2	1	PDE_09304	NCU07814
2	2	1	PDE_07419	NCU07816
2	2	1	PDE_01629	NCU07819
2	2	1	PDE_00069	NCU07822
2	2	1	PDE_09236	NCU07823
2	2	1	PDE_07329	NCU07824
2	2	1	PDE_02793	NCU07826
2	2	1	PDE_03801	NCU07828
2	2	1	PDE_05678	NCU07829
2	2	1	PDE_03807	NCU07830
2	2	1	PDE_05669	NCU07831
2	2	1	PDE_05252	NCU07832
2	2	1	PDE_05667	NCU07837
2	2	1	PDE_03848	NCU07839
2	2	1	PDE_07825	NCU07842
2	2	1	PDE_05677	NCU07843
2	2	1	PDE_03847	NCU07849
2	2	1	PDE_03725	NCU07850
2	2	1	PDE_03728	NCU07851
2	2	1	PDE_03842	NCU07852
2	2	1	PDE_03841	NCU07853
2	2	1	PDE_03809	NCU07854
2	2	1	PDE_05253	NCU07857
2	2	1	PDE_05261	NCU07858
2	2	1	PDE_00857	NCU07859
2	2	1	PDE_03680	NCU07864
2	2	1	PDE_05744	NCU07865
2	2	1	PDE_05745	NCU07866
2	2	1	PDE_03700	NCU07869
2	2	1	PDE_03844	NCU07870
2	2	1	PDE_03854	NCU07871
2	2	1	PDE_05668	NCU07872
2	2	1	PDE_00746	NCU07874
2	2	1	PDE_07480	NCU07876
2	2	1	PDE_09157	NCU07879
2	2	1	PDE_03729	NCU07880
2	2	1	PDE_05663	NCU07881
2	2	1	PDE_07452	NCU07884
2	2	1	PDE_07451	NCU07885
2	2	1	PDE_07472	NCU07886
2	2	1	PDE_07473	NCU07887
2	2	1	PDE_07447	NCU07888
2	2	1	PDE_07446	NCU07889
2	2	1	PDE_09056	NCU07893
2	2	1	PDE_07718	NCU07895
2	2	1	PDE_07959	NCU07901
2	2	1	PDE_05761	NCU07904
2	2	1	PDE_06030	NCU07906
2	2	1	PDE_06794	NCU07909
2	2	1	PDE_00628	NCU07910
2	2	1	PDE_07161	NCU07911
2	2	1	PDE_07160	NCU07913
2	2	1	PDE_07158	NCU07914
2	2	1	PDE_07157	NCU07915
2	2	1	PDE_00009	NCU07919
2	2	1	PDE_09257	NCU07922
2	2	1	PDE_02023	NCU07925
2	2	1	PDE_02625	NCU07926
2	2	1	PDE_07099	NCU07927
2	2	1	PDE_07145	NCU07928
2	2	1	PDE_07100	NCU07929
2	2	1	PDE_07131	NCU07930
2	2	1	PDE_08560	NCU07931
2	2	1	PDE_08551	NCU07935
2	2	1	PDE_08552	NCU07936
2	2	1	PDE_00684	NCU07937
2	2	1	PDE_03799	NCU07938
2	2	1	PDE_03724	NCU07939
2	2	1	PDE_03723	NCU07941
2	2	1	PDE_00685	NCU07942
2	2	1	PDE_01848	NCU07944
2	2	1	PDE_02020	NCU07947
2	2	1	PDE_02854	NCU07948
2	2	1	PDE_02584	NCU07952
2	2	1	PDE_08849	NCU07953
2	2	1	PDE_02545	NCU07954
2	2	1	PDE_02499	NCU07955
2	2	1	PDE_02500	NCU07956
2	2	1	PDE_09681	NCU07958
2	2	1	PDE_09964	NCU07959
2	2	1	PDE_02535	NCU07960
2	2	1	PDE_04735	NCU07963
2	2	1	PDE_04732	NCU07964
2	2	1	PDE_04737	NCU07965
2	2	1	PDE_04801	NCU07971
2	2	1	PDE_04720	NCU07972
2	2	1	PDE_09334	NCU07975
2	2	1	PDE_00395	NCU07977
2	2	1	PDE_04748	NCU07982
2	2	1	PDE_08666	NCU07985
2	2	1	PDE_08665	NCU07986
2	2	1	PDE_05687	NCU07987
2	2	1	PDE_05690	NCU07988
2	2	1	PDE_00254	NCU07989
2	2	1	PDE_00252	NCU07991
2	2	1	PDE_00261	NCU07992
2	2	1	PDE_00246	NCU07993
2	2	1	PDE_08069	NCU07994
2	2	1	PDE_07961	NCU07996
2	2	1	PDE_07576	NCU07997
2	2	1	PDE_05688	NCU07999
2	2	1	PDE_04503	NCU08000
2	2	1	PDE_03164	NCU08001
2	2	1	PDE_03246	NCU08002
2	2	1	PDE_09254	NCU08003
2	2	1	PDE_09222	NCU08004
2	2	1	PDE_03254	NCU08005
2	2	1	PDE_03253	NCU08006
2	2	1	PDE_00361	NCU08007
2	2	1	PDE_00362	NCU08008
2	2	1	PDE_02839	NCU08009
2	2	1	PDE_02962	NCU00038
2	2	1	PDE_03190	NCU08012
2	2	1	PDE_04560	NCU08018
2	2	1	PDE_08664	NCU08020
2	2	1	PDE_09260	NCU08021
2	2	1	PDE_07798	NCU08022
2	2	1	PDE_07505	NCU08023
2	2	1	PDE_07720	NCU08024
2	2	1	PDE_07730	NCU08026
2	2	1	PDE_07602	NCU08027
2	2	1	PDE_07567	NCU08028
