# Species	Genes	Alg.-Conn.	Penicillium_sp_2HH.fasta	P.oxalicum_114-2.fasta
2	2	1	PECH_002943	PDE_03545
2	2	1	PECH_002944	PDE_03546
2	2	1	PECH_002945	PDE_03547
2	2	1	PECH_002946	PDE_03548
2	2	1	PECH_002947	PDE_03549
2	2	1	PECH_002948	PDE_03550
2	2	1	PECH_002949	PDE_03551
2	2	1	PECH_002950	PDE_03552
2	2	1	PECH_002951	PDE_03560
2	2	1	PECH_002952	PDE_03559
2	2	1	PECH_002953	PDE_03558
2	2	1	PECH_002954	PDE_03557
2	2	1	PECH_002955	PDE_03556
2	2	1	PECH_002956	PDE_03555
2	2	1	PECH_002957	PDE_03554
2	2	1	PECH_002958	PDE_03553
2	2	1	PECH_002959	PDE_03561
2	2	1	PECH_002960	PDE_03562
2	2	1	PECH_002961	PDE_03563
2	2	1	PECH_002962	PDE_03564
2	2	1	PECH_002963	PDE_03565
2	2	1	PECH_002964	PDE_03566
2	2	1	PECH_002967	PDE_03569
2	2	1	PECH_002968	PDE_03570
2	2	1	PECH_002969	PDE_03571
2	2	1	PECH_002970	PDE_03572
2	2	1	PECH_002971	PDE_03573
2	2	1	PECH_002972	PDE_03574
2	2	1	PECH_002973	PDE_03575
2	2	1	PECH_002975	PDE_03577
2	2	1	PECH_002976	PDE_03578
2	2	1	PECH_002977	PDE_03579
2	2	1	PECH_002979	PDE_03580
2	2	1	PECH_002980	PDE_03581
2	2	1	PECH_002981	PDE_03582
2	2	1	PECH_002982	PDE_03583
2	2	1	PECH_002983	PDE_03584
2	2	1	PECH_002984	PDE_03585
2	2	1	PECH_002985	PDE_03586
2	2	1	PECH_002986	PDE_03587
2	2	1	PECH_002987	PDE_03589
2	2	1	PECH_002988	PDE_03590
2	2	1	PECH_002989	PDE_03591
2	2	1	PECH_002990	PDE_03610
2	2	1	PECH_002991	PDE_03609
2	2	1	PECH_002992	PDE_03608
2	2	1	PECH_002993	PDE_03607
2	2	1	PECH_002994	PDE_03606
2	2	1	PECH_002995	PDE_03604
2	2	1	PECH_002996	PDE_03603
2	2	1	PECH_002999	PDE_03939
2	2	1	PECH_003000	PDE_03940
2	2	1	PECH_003001	PDE_03941
2	2	1	PECH_003002	PDE_03942
2	2	1	PECH_003003	PDE_03943
2	2	1	PECH_003006	PDE_03945
2	2	1	PECH_003007	PDE_03946
2	2	1	PECH_003008	PDE_03947
2	2	1	PECH_003009	PDE_03948
2	2	1	PECH_003010	PDE_03949
2	2	1	PECH_003011	PDE_03952
2	2	1	PECH_003012	PDE_06441
2	2	1	PECH_003013	PDE_06439
2	2	1	PECH_003014	PDE_06438
2	2	1	PECH_003015	PDE_01349
2	2	1	PECH_003019	PDE_09419
2	2	1	PECH_003021	PDE_06435
2	2	1	PECH_003022	PDE_06434
2	2	1	PECH_003023	PDE_06433
2	2	1	PECH_003024	PDE_06431
2	2	1	PECH_003025	PDE_06430
2	2	1	PECH_003034	PDE_06224
2	2	1	PECH_003035	PDE_06226
2	2	1	PECH_003036	PDE_06227
2	2	1	PECH_003037	PDE_06228
2	2	1	PECH_003038	PDE_06229
2	2	1	PECH_003039	PDE_06230
2	2	1	PECH_003040	PDE_06231
2	2	1	PECH_003041	PDE_06232
2	2	1	PECH_003042	PDE_06233
2	2	1	PECH_003043	PDE_06234
2	2	1	PECH_003044	PDE_06235
2	2	1	PECH_003045	PDE_06509
2	2	1	PECH_003046	PDE_06508
2	2	1	PECH_003047	PDE_06507
2	2	1	PECH_003048	PDE_06081
2	2	1	PECH_003049	PDE_06506
2	2	1	PECH_003050	PDE_06504
2	2	1	PECH_003051	PDE_06501
2	2	1	PECH_003052	PDE_06499
2	2	1	PECH_003054	PDE_06486
2	2	1	PECH_003055	PDE_06487
2	2	1	PECH_003057	PDE_06488
2	2	1	PECH_003058	PDE_06489
2	2	1	PECH_003062	PDE_06422
2	2	1	PECH_003064	PDE_02137
2	2	1	PECH_003067	PDE_02134
2	2	1	PECH_003069	PDE_06237
2	2	1	PECH_003071	PDE_03308
2	2	1	PECH_003072	PDE_03309
2	2	1	PECH_003073	PDE_03310
2	2	1	PECH_003074	PDE_03311
2	2	1	PECH_003075	PDE_00509
2	2	1	PECH_003076	PDE_00510
2	2	1	PECH_003077	PDE_00514
2	2	1	PECH_003078	PDE_00515
2	2	1	PECH_003079	PDE_00516
2	2	1	PECH_003080	PDE_00517
2	2	1	PECH_003081	PDE_00519
2	2	1	PECH_003082	PDE_00520
2	2	1	PECH_003083	PDE_00521
2	2	1	PECH_003084	PDE_00522
2	2	1	PECH_003085	PDE_00523
2	2	1	PECH_003087	PDE_01940
2	2	1	PECH_003088	PDE_01941
2	2	1	PECH_003089	PDE_01942
2	2	1	PECH_003090	PDE_01943
2	2	1	PECH_003091	PDE_01945
2	2	1	PECH_003092	PDE_01946
2	2	1	PECH_003093	PDE_01947
2	2	1	PECH_003094	PDE_01948
2	2	1	PECH_003095	PDE_01951
2	2	1	PECH_003096	PDE_01954
2	2	1	PECH_003097	PDE_01955
2	2	1	PECH_003098	PDE_01956
2	2	1	PECH_003099	PDE_07300
2	2	1	PECH_003100	PDE_07299
2	2	1	PECH_003101	PDE_07298
2	2	1	PECH_003102	PDE_07297
2	2	1	PECH_003103	PDE_07296
2	2	1	PECH_003104	PDE_07295
2	2	1	PECH_003105	PDE_07293
2	2	1	PECH_003106	PDE_07292
2	2	1	PECH_003107	PDE_07291
2	2	1	PECH_003108	PDE_07290
2	2	1	PECH_003109	PDE_07289
2	2	1	PECH_003110	PDE_07288
2	2	1	PECH_003111	PDE_07287
2	2	1	PECH_003112	PDE_07286
2	2	1	PECH_003113	PDE_07285
2	2	1	PECH_003114	PDE_07284
2	2	1	PECH_003115	PDE_07055
2	2	1	PECH_003120	PDE_05486
2	2	1	PECH_003121	PDE_05485
2	2	1	PECH_003122	PDE_05484
2	2	1	PECH_003123	PDE_05482
2	2	1	PECH_003125	PDE_05480
2	2	1	PECH_003126	PDE_05479
2	2	1	PECH_003127	PDE_05478
2	2	1	PECH_003128	PDE_05477
2	2	1	PECH_003129	PDE_05476
2	2	1	PECH_003130	PDE_05473
2	2	1	PECH_003131	PDE_05472
2	2	1	PECH_003132	PDE_05471
2	2	1	PECH_003134	PDE_05469
2	2	1	PECH_003135	PDE_05468
2	2	1	PECH_003136	PDE_05467
2	2	1	PECH_003137	PDE_05465
2	2	1	PECH_003138	PDE_05464
2	2	1	PECH_003139	PDE_05463
2	2	1	PECH_003140	PDE_01759
2	2	1	PECH_003141	PDE_01758
2	2	1	PECH_003142	PDE_01757
2	2	1	PECH_003144	PDE_01756
2	2	1	PECH_003146	PDE_01755
2	2	1	PECH_003147	PDE_01754
2	2	1	PECH_003148	PDE_01753
2	2	1	PECH_003149	PDE_01752
2	2	1	PECH_003151	PDE_01751
2	2	1	PECH_003152	PDE_01750
2	2	1	PECH_003153	PDE_01749
2	2	1	PECH_003154	PDE_01747
2	2	1	PECH_003155	PDE_01746
2	2	1	PECH_003156	PDE_01745
2	2	1	PECH_003157	PDE_01744
2	2	1	PECH_003158	PDE_01743
2	2	1	PECH_003159	PDE_01742
2	2	1	PECH_003160	PDE_01741
2	2	1	PECH_003161	PDE_01740
2	2	1	PECH_003162	PDE_01739
2	2	1	PECH_003163	PDE_01738
2	2	1	PECH_003165	PDE_01735
2	2	1	PECH_003166	PDE_01734
2	2	1	PECH_003167	PDE_01733
2	2	1	PECH_003169	PDE_01731
2	2	1	PECH_003170	PDE_01730
2	2	1	PECH_003171	PDE_01728
2	2	1	PECH_003172	PDE_01727
2	2	1	PECH_003173	PDE_01726
2	2	1	PECH_003174	PDE_01725
2	2	1	PECH_003175	PDE_01724
2	2	1	PECH_003176	PDE_01723
2	2	1	PECH_003177	PDE_01722
2	2	1	PECH_003178	PDE_01721
2	2	1	PECH_003179	PDE_01720
2	2	1	PECH_003180	PDE_01719
2	2	1	PECH_003181	PDE_01715
2	2	1	PECH_003182	PDE_01714
2	2	1	PECH_003183	PDE_01713
2	2	1	PECH_003184	PDE_01712
2	2	1	PECH_003185	PDE_01711
2	2	1	PECH_003186	PDE_01710
2	2	1	PECH_003187	PDE_01709
2	2	1	PECH_003189	PDE_01706
2	2	1	PECH_003190	PDE_01705
2	2	1	PECH_003191	PDE_01704
2	2	1	PECH_003192	PDE_01702
2	2	1	PECH_003193	PDE_01701
2	2	1	PECH_003194	PDE_01700
2	2	1	PECH_003196	PDE_01699
2	2	1	PECH_003199	PDE_01698
2	2	1	PECH_003200	PDE_01697
2	2	1	PECH_003201	PDE_01696
2	2	1	PECH_003202	PDE_01695
2	2	1	PECH_003203	PDE_01694
2	2	1	PECH_003204	PDE_01693
2	2	1	PECH_003205	PDE_01692
2	2	1	PECH_003206	PDE_01690
2	2	1	PECH_003207	PDE_01689
2	2	1	PECH_003208	PDE_01688
2	2	1	PECH_003209	PDE_01687
2	2	1	PECH_003210	PDE_01685
2	2	1	PECH_003211	PDE_01684
2	2	1	PECH_003213	PDE_01682
2	2	1	PECH_003214	PDE_01681
2	2	1	PECH_003215	PDE_01680
2	2	1	PECH_003216	PDE_01679
2	2	1	PECH_003217	PDE_01678
2	2	1	PECH_003218	PDE_01677
2	2	1	PECH_003219	PDE_01675
2	2	1	PECH_003220	PDE_01674
2	2	1	PECH_003221	PDE_05300
2	2	1	PECH_003222	PDE_05302
2	2	1	PECH_003223	PDE_05304
2	2	1	PECH_003224	PDE_05305
2	2	1	PECH_003226	PDE_05308
2	2	1	PECH_003227	PDE_05309
2	2	1	PECH_003228	PDE_05783
2	2	1	PECH_003235	PDE_05781
2	2	1	PECH_003236	PDE_05780
2	2	1	PECH_003237	PDE_05778
2	2	1	PECH_003238	PDE_05732
2	2	1	PECH_003239	PDE_05731
2	2	1	PECH_003240	PDE_05730
2	2	1	PECH_003241	PDE_05756
2	2	1	PECH_003242	PDE_05757
2	2	1	PECH_003243	PDE_03808
2	2	1	PECH_003244	PDE_03809
2	2	1	PECH_003245	PDE_03810
2	2	1	PECH_003247	PDE_03811
2	2	1	PECH_003248	PDE_03812
2	2	1	PECH_003249	PDE_03813
2	2	1	PECH_003250	PDE_03814
2	2	1	PECH_003251	PDE_03815
2	2	1	PECH_003252	PDE_03816
2	2	1	PECH_003253	PDE_03819
2	2	1	PECH_003254	PDE_00638
2	2	1	PECH_003255	PDE_00639
2	2	1	PECH_003256	PDE_00640
2	2	1	PECH_003259	PDE_00642
2	2	1	PECH_003260	PDE_00643
2	2	1	PECH_003261	PDE_00645
2	2	1	PECH_003263	PDE_00646
2	2	1	PECH_003264	PDE_00647
2	2	1	PECH_003265	PDE_00648
2	2	1	PECH_003266	PDE_04261
2	2	1	PECH_003269	PDE_09135
2	2	1	PECH_003270	PDE_09136
2	2	1	PECH_003272	PDE_09138
2	2	1	PECH_003273	PDE_09139
2	2	1	PECH_003274	PDE_09141
2	2	1	PECH_003275	PDE_09142
2	2	1	PECH_003276	PDE_09143
2	2	1	PECH_003277	PDE_09144
2	2	1	PECH_003280	PDE_09146
2	2	1	PECH_003281	PDE_05832
2	2	1	PECH_003284	PDE_05831
2	2	1	PECH_003285	PDE_05829
2	2	1	PECH_003286	PDE_05828
2	2	1	PECH_003287	PDE_05827
2	2	1	PECH_003288	PDE_05826
2	2	1	PECH_003289	PDE_05825
2	2	1	PECH_003290	PDE_05824
2	2	1	PECH_003291	PDE_05822
2	2	1	PECH_003294	PDE_03088
2	2	1	PECH_003295	PDE_03087
2	2	1	PECH_003296	PDE_03086
2	2	1	PECH_003297	PDE_03085
2	2	1	PECH_003298	PDE_03084
2	2	1	PECH_003299	PDE_03083
2	2	1	PECH_003300	PDE_03082
2	2	1	PECH_003302	PDE_03079
2	2	1	PECH_003303	PDE_03080
2	2	1	PECH_003304	PDE_03081
2	2	1	PECH_003305	PDE_03078
2	2	1	PECH_003306	PDE_03077
2	2	1	PECH_003307	PDE_03076
2	2	1	PECH_003308	PDE_01434
2	2	1	PECH_003309	PDE_01953
2	2	1	PECH_003311	PDE_01427
2	2	1	PECH_003312	PDE_01426
2	2	1	PECH_003313	PDE_01425
2	2	1	PECH_003314	PDE_01424
2	2	1	PECH_003315	PDE_01422
2	2	1	PECH_003316	PDE_01421
2	2	1	PECH_003317	PDE_01420
2	2	1	PECH_003318	PDE_01419
2	2	1	PECH_003321	PDE_03185
2	2	1	PECH_003322	PDE_03184
2	2	1	PECH_003323	PDE_03183
2	2	1	PECH_003324	PDE_03182
2	2	1	PECH_003325	PDE_03181
2	2	1	PECH_003326	PDE_03179
2	2	1	PECH_003327	PDE_03178
2	2	1	PECH_003328	PDE_03177
2	2	1	PECH_003329	PDE_09159
2	2	1	PECH_003330	PDE_09158
2	2	1	PECH_003331	PDE_09157
2	2	1	PECH_003332	PDE_09156
2	2	1	PECH_003333	PDE_09155
2	2	1	PECH_003334	PDE_09154
2	2	1	PECH_003335	PDE_09153
2	2	1	PECH_003336	PDE_09152
2	2	1	PECH_003337	PDE_09151
2	2	1	PECH_003338	PDE_09150
2	2	1	PECH_003339	PDE_09149
2	2	1	PECH_003341	PDE_07401
2	2	1	PECH_003342	PDE_07402
2	2	1	PECH_003343	PDE_07404
2	2	1	PECH_003344	PDE_07405
2	2	1	PECH_003345	PDE_07406
2	2	1	PECH_003346	PDE_07407
2	2	1	PECH_003347	PDE_07408
2	2	1	PECH_003348	PDE_07409
2	2	1	PECH_003349	PDE_07410
2	2	1	PECH_003350	PDE_07411
2	2	1	PECH_003351	PDE_07412
2	2	1	PECH_003352	PDE_07413
2	2	1	PECH_003353	PDE_07415
2	2	1	PECH_003354	PDE_07419
2	2	1	PECH_003355	PDE_07420
2	2	1	PECH_003356	PDE_07421
2	2	1	PECH_003357	PDE_07422
2	2	1	PECH_003358	PDE_07423
2	2	1	PECH_003359	PDE_07424
2	2	1	PECH_003360	PDE_07425
2	2	1	PECH_003361	PDE_07426
2	2	1	PECH_003362	PDE_07428
2	2	1	PECH_003363	PDE_07432
2	2	1	PECH_003364	PDE_07434
2	2	1	PECH_003366	PDE_07435
2	2	1	PECH_003367	PDE_07436
2	2	1	PECH_003368	PDE_07437
2	2	1	PECH_003369	PDE_07438
2	2	1	PECH_003370	PDE_07439
2	2	1	PECH_003371	PDE_07440
2	2	1	PECH_003372	PDE_07441
2	2	1	PECH_003373	PDE_07442
2	2	1	PECH_003374	PDE_07443
2	2	1	PECH_003375	PDE_07444
2	2	1	PECH_003376	PDE_07445
2	2	1	PECH_003379	PDE_07446
2	2	1	PECH_003380	PDE_07447
2	2	1	PECH_003381	PDE_07448
2	2	1	PECH_003382	PDE_07449
2	2	1	PECH_003383	PDE_07450
2	2	1	PECH_003384	PDE_07451
2	2	1	PECH_003385	PDE_07452
2	2	1	PECH_003386	PDE_07453
2	2	1	PECH_003387	PDE_07455
2	2	1	PECH_003388	PDE_07456
2	2	1	PECH_003389	PDE_07457
2	2	1	PECH_003390	PDE_07458
2	2	1	PECH_003391	PDE_07459
2	2	1	PECH_003393	PDE_07461
2	2	1	PECH_003394	PDE_07462
2	2	1	PECH_003395	PDE_07463
2	2	1	PECH_003396	PDE_07464
2	2	1	PECH_003397	PDE_07465
2	2	1	PECH_003398	PDE_07466
2	2	1	PECH_003399	PDE_07467
2	2	1	PECH_003400	PDE_07468
2	2	1	PECH_003401	PDE_07469
2	2	1	PECH_003402	PDE_07470
2	2	1	PECH_003403	PDE_07471
2	2	1	PECH_003404	PDE_07472
2	2	1	PECH_003405	PDE_07473
2	2	1	PECH_003408	PDE_07475
2	2	1	PECH_003409	PDE_07477
2	2	1	PECH_003411	PDE_07478
2	2	1	PECH_003412	PDE_07479
2	2	1	PECH_003413	PDE_07480
2	2	1	PECH_003414	PDE_07481
2	2	1	PECH_003415	PDE_03695
2	2	1	PECH_003416	PDE_04282
2	2	1	PECH_003417	PDE_04279
2	2	1	PECH_003418	PDE_07482
2	2	1	PECH_003419	PDE_07483
2	2	1	PECH_003420	PDE_07484
2	2	1	PECH_003421	PDE_07485
2	2	1	PECH_003422	PDE_07486
2	2	1	PECH_003423	PDE_07487
2	2	1	PECH_003424	PDE_07488
2	2	1	PECH_003425	PDE_07489
2	2	1	PECH_003426	PDE_07490
2	2	1	PECH_003427	PDE_07491
2	2	1	PECH_003429	PDE_07492
2	2	1	PECH_003430	PDE_07493
2	2	1	PECH_003431	PDE_07494
2	2	1	PECH_003432	PDE_07495
2	2	1	PECH_003433	PDE_07496
2	2	1	PECH_003434	PDE_07497
2	2	1	PECH_003435	PDE_07498
2	2	1	PECH_003436	PDE_07499
2	2	1	PECH_003437	PDE_07500
2	2	1	PECH_003439	PDE_07501
2	2	1	PECH_003440	PDE_07502
2	2	1	PECH_003441	PDE_07503
2	2	1	PECH_003442	PDE_07505
2	2	1	PECH_003443	PDE_07506
2	2	1	PECH_003444	PDE_07507
2	2	1	PECH_003445	PDE_02017
2	2	1	PECH_003446	PDE_07508
2	2	1	PECH_003447	PDE_03889
2	2	1	PECH_003448	PDE_07509
2	2	1	PECH_003449	PDE_07510
2	2	1	PECH_003450	PDE_07511
2	2	1	PECH_003451	PDE_02311
2	2	1	PECH_003452	PDE_02314
2	2	1	PECH_003453	PDE_02315
2	2	1	PECH_003454	PDE_02316
2	2	1	PECH_003455	PDE_02317
2	2	1	PECH_003456	PDE_02319
2	2	1	PECH_003457	PDE_02321
2	2	1	PECH_003459	PDE_02323
2	2	1	PECH_003460	PDE_02324
2	2	1	PECH_003461	PDE_02325
2	2	1	PECH_003462	PDE_02326
2	2	1	PECH_003463	PDE_02327
2	2	1	PECH_003464	PDE_02328
2	2	1	PECH_003465	PDE_02329
2	2	1	PECH_003466	PDE_02330
2	2	1	PECH_003467	PDE_09391
2	2	1	PECH_003468	PDE_09390
2	2	1	PECH_003469	PDE_09389
2	2	1	PECH_003470	PDE_09388
2	2	1	PECH_003471	PDE_09387
2	2	1	PECH_003472	PDE_09385
2	2	1	PECH_003473	PDE_09384
2	2	1	PECH_003474	PDE_09383
2	2	1	PECH_003475	PDE_09382
2	2	1	PECH_003476	PDE_09381
2	2	1	PECH_003479	PDE_09377
2	2	1	PECH_003480	PDE_09068
2	2	1	PECH_003481	PDE_09374
2	2	1	PECH_003482	PDE_09373
2	2	1	PECH_003484	PDE_09371
2	2	1	PECH_003486	PDE_09370
2	2	1	PECH_003487	PDE_09368
2	2	1	PECH_003488	PDE_09367
2	2	1	PECH_003489	PDE_09366
2	2	1	PECH_003490	PDE_09365
2	2	1	PECH_003491	PDE_09364
2	2	1	PECH_003492	PDE_09363
2	2	1	PECH_003493	PDE_09362
2	2	1	PECH_003495	PDE_09361
2	2	1	PECH_003496	PDE_09360
2	2	1	PECH_003497	PDE_09359
2	2	1	PECH_003498	PDE_09358
2	2	1	PECH_003499	PDE_09357
2	2	1	PECH_003500	PDE_09356
2	2	1	PECH_003501	PDE_09355
2	2	1	PECH_003502	PDE_09354
2	2	1	PECH_003503	PDE_09352
2	2	1	PECH_003504	PDE_09351
2	2	1	PECH_003505	PDE_09350
2	2	1	PECH_003506	PDE_09349
2	2	1	PECH_003507	PDE_04276
2	2	1	PECH_003508	PDE_04274
2	2	1	PECH_003509	PDE_04273
2	2	1	PECH_003510	PDE_04271
2	2	1	PECH_003511	PDE_04270
2	2	1	PECH_003512	PDE_04269
2	2	1	PECH_003514	PDE_04267
2	2	1	PECH_003515	PDE_04266
2	2	1	PECH_003516	PDE_04265
2	2	1	PECH_003517	PDE_04264
2	2	1	PECH_003518	PDE_04263
2	2	1	PECH_003519	PDE_04260
2	2	1	PECH_003520	PDE_04259
2	2	1	PECH_003521	PDE_04258
2	2	1	PECH_003522	PDE_04257
2	2	1	PECH_003523	PDE_04256
2	2	1	PECH_003524	PDE_06955
2	2	1	PECH_003525	PDE_04254
2	2	1	PECH_003526	PDE_04253
2	2	1	PECH_003527	PDE_04252
2	2	1	PECH_003528	PDE_04251
2	2	1	PECH_003529	PDE_04250
2	2	1	PECH_003530	PDE_04249
2	2	1	PECH_003531	PDE_04248
2	2	1	PECH_003532	PDE_04247
2	2	1	PECH_003533	PDE_04246
2	2	1	PECH_003534	PDE_04245
2	2	1	PECH_003535	PDE_04244
2	2	1	PECH_003536	PDE_04243
2	2	1	PECH_003537	PDE_04242
2	2	1	PECH_003538	PDE_04241
2	2	1	PECH_003539	PDE_04240
2	2	1	PECH_003540	PDE_04239
2	2	1	PECH_003541	PDE_04238
2	2	1	PECH_003542	PDE_04237
2	2	1	PECH_003543	PDE_04236
2	2	1	PECH_003544	PDE_04235
2	2	1	PECH_003545	PDE_04234
2	2	1	PECH_003546	PDE_04233
2	2	1	PECH_003547	PDE_04232
2	2	1	PECH_003548	PDE_04231
2	2	1	PECH_003549	PDE_04230
2	2	1	PECH_003550	PDE_06600
2	2	1	PECH_003551	PDE_04229
2	2	1	PECH_003552	PDE_04228
2	2	1	PECH_003553	PDE_04227
2	2	1	PECH_003554	PDE_04226
2	2	1	PECH_003555	PDE_00403
2	2	1	PECH_003556	PDE_00404
2	2	1	PECH_003557	PDE_00405
2	2	1	PECH_003558	PDE_00406
2	2	1	PECH_003559	PDE_00407
2	2	1	PECH_003560	PDE_00408
2	2	1	PECH_003561	PDE_00409
2	2	1	PECH_003562	PDE_00412
2	2	1	PECH_003565	PDE_01118
2	2	1	PECH_003566	PDE_09378
2	2	1	PECH_003567	PDE_05611
2	2	1	PECH_003568	PDE_05610
2	2	1	PECH_003569	PDE_05608
2	2	1	PECH_003570	PDE_05607
2	2	1	PECH_003571	PDE_05606
2	2	1	PECH_003572	PDE_05605
2	2	1	PECH_003573	PDE_05604
2	2	1	PECH_003574	PDE_05603
2	2	1	PECH_003575	PDE_05602
2	2	1	PECH_003577	PDE_03035
2	2	1	PECH_003578	PDE_03032
2	2	1	PECH_003579	PDE_03031
2	2	1	PECH_003580	PDE_03030
2	2	1	PECH_003581	PDE_03029
2	2	1	PECH_003582	PDE_03028
2	2	1	PECH_003583	PDE_03027
2	2	1	PECH_003587	PDE_02135
2	2	1	PECH_000006	PDE_01856
2	2	1	PECH_003590	PDE_02131
2	2	1	PECH_003591	PDE_04019
2	2	1	PECH_003593	PDE_08039
2	2	1	PECH_003594	PDE_08038
2	2	1	PECH_003595	PDE_08037
2	2	1	PECH_003596	PDE_08036
2	2	1	PECH_003597	PDE_08035
2	2	1	PECH_003598	PDE_08034
2	2	1	PECH_003599	PDE_08033
2	2	1	PECH_003600	PDE_08032
2	2	1	PECH_003601	PDE_01986
2	2	1	PECH_003603	PDE_09764
2	2	1	PECH_003604	PDE_09766
2	2	1	PECH_003605	PDE_09767
2	2	1	PECH_003606	PDE_09768
2	2	1	PECH_003607	PDE_09769
2	2	1	PECH_003608	PDE_09770
2	2	1	PECH_003609	PDE_09771
2	2	1	PECH_003610	PDE_09773
2	2	1	PECH_003611	PDE_09774
2	2	1	PECH_003612	PDE_02161
2	2	1	PECH_003613	PDE_02162
2	2	1	PECH_003614	PDE_02163
2	2	1	PECH_003615	PDE_02164
2	2	1	PECH_003616	PDE_02165
2	2	1	PECH_003617	PDE_02166
2	2	1	PECH_003618	PDE_02167
2	2	1	PECH_003619	PDE_02168
2	2	1	PECH_003620	PDE_02169
2	2	1	PECH_003621	PDE_03938
2	2	1	PECH_003623	PDE_03937
2	2	1	PECH_003625	PDE_03936
2	2	1	PECH_003627	PDE_09910
2	2	1	PECH_003628	PDE_08680
2	2	1	PECH_003629	PDE_08681
2	2	1	PECH_003630	PDE_08682
2	2	1	PECH_003632	PDE_08684
2	2	1	PECH_003633	PDE_08685
2	2	1	PECH_003634	PDE_07302
2	2	1	PECH_003635	PDE_07303
2	2	1	PECH_003636	PDE_07304
2	2	1	PECH_003637	PDE_07305
2	2	1	PECH_003639	PDE_07306
2	2	1	PECH_003640	PDE_07307
2	2	1	PECH_003641	PDE_07308
2	2	1	PECH_003642	PDE_07309
2	2	1	PECH_003644	PDE_07311
2	2	1	PECH_003647	PDE_07314
2	2	1	PECH_003648	PDE_07315
2	2	1	PECH_003649	PDE_07316
2	2	1	PECH_003650	PDE_07317
2	2	1	PECH_003651	PDE_07318
2	2	1	PECH_003652	PDE_07319
2	2	1	PECH_003655	PDE_07320
2	2	1	PECH_003656	PDE_07321
2	2	1	PECH_003657	PDE_07322
2	2	1	PECH_003658	PDE_07323
2	2	1	PECH_003659	PDE_07324
2	2	1	PECH_003660	PDE_07325
2	2	1	PECH_003661	PDE_07326
2	2	1	PECH_003662	PDE_07327
2	2	1	PECH_003663	PDE_07328
2	2	1	PECH_003664	PDE_07329
2	2	1	PECH_003665	PDE_07330
2	2	1	PECH_003667	PDE_07332
2	2	1	PECH_003668	PDE_07333
2	2	1	PECH_003669	PDE_07334
2	2	1	PECH_003670	PDE_07335
2	2	1	PECH_003671	PDE_07337
2	2	1	PECH_003672	PDE_07338
2	2	1	PECH_003673	PDE_07339
2	2	1	PECH_003674	PDE_07340
2	2	1	PECH_003675	PDE_07341
2	2	1	PECH_003676	PDE_07342
2	2	1	PECH_003677	PDE_07343
2	2	1	PECH_003678	PDE_07344
2	2	1	PECH_003679	PDE_07345
2	2	1	PECH_003680	PDE_07346
2	2	1	PECH_003681	PDE_08799
2	2	1	PECH_003683	PDE_07347
2	2	1	PECH_003684	PDE_07348
2	2	1	PECH_003685	PDE_07349
2	2	1	PECH_003686	PDE_07350
2	2	1	PECH_003687	PDE_07351
2	2	1	PECH_003688	PDE_07352
2	2	1	PECH_003689	PDE_07353
2	2	1	PECH_003691	PDE_07356
2	2	1	PECH_003692	PDE_07357
2	2	1	PECH_003693	PDE_07358
2	2	1	PECH_003694	PDE_07359
2	2	1	PECH_003695	PDE_07360
2	2	1	PECH_003697	PDE_07361
2	2	1	PECH_003698	PDE_07362
2	2	1	PECH_003699	PDE_07363
2	2	1	PECH_003705	PDE_07364
2	2	1	PECH_003706	PDE_07365
2	2	1	PECH_003707	PDE_07366
2	2	1	PECH_003708	PDE_07367
2	2	1	PECH_003709	PDE_07368
2	2	1	PECH_003710	PDE_07369
2	2	1	PECH_003711	PDE_07371
2	2	1	PECH_003712	PDE_07373
2	2	1	PECH_003713	PDE_07375
2	2	1	PECH_003714	PDE_07378
2	2	1	PECH_003715	PDE_07381
2	2	1	PECH_003716	PDE_07382
2	2	1	PECH_003718	PDE_07383
2	2	1	PECH_003719	PDE_07384
2	2	1	PECH_003720	PDE_07385
2	2	1	PECH_003721	PDE_07386
2	2	1	PECH_003722	PDE_07387
2	2	1	PECH_003723	PDE_07388
2	2	1	PECH_003724	PDE_07389
2	2	1	PECH_003727	PDE_07392
2	2	1	PECH_003728	PDE_08129
2	2	1	PECH_003729	PDE_07393
2	2	1	PECH_003730	PDE_07394
2	2	1	PECH_003731	PDE_07395
2	2	1	PECH_003732	PDE_07396
2	2	1	PECH_003733	PDE_07397
2	2	1	PECH_003734	PDE_07398
2	2	1	PECH_003735	PDE_01188
2	2	1	PECH_003736	PDE_01189
2	2	1	PECH_003737	PDE_01190
2	2	1	PECH_003738	PDE_01191
2	2	1	PECH_003739	PDE_01192
2	2	1	PECH_003740	PDE_01193
2	2	1	PECH_003741	PDE_01194
2	2	1	PECH_003742	PDE_01195
2	2	1	PECH_003743	PDE_01196
2	2	1	PECH_003744	PDE_01080
2	2	1	PECH_003745	PDE_01078
2	2	1	PECH_003747	PDE_09627
2	2	1	PECH_003748	PDE_01082
2	2	1	PECH_003749	PDE_01083
2	2	1	PECH_003751	PDE_01187
2	2	1	PECH_003752	PDE_07084
2	2	1	PECH_003753	PDE_07083
2	2	1	PECH_003755	PDE_00947
2	2	1	PECH_003756	PDE_00948
2	2	1	PECH_003757	PDE_00949
2	2	1	PECH_003758	PDE_00950
2	2	1	PECH_003759	PDE_00951
2	2	1	PECH_003761	PDE_00953
2	2	1	PECH_003762	PDE_00954
