# Species	Genes	Alg.-Conn.	Pucsensis_2HH.fasta	Scerevisiae_S288C.fasta
2	2	1	PECH_008613	YPL252C
2	2	1	PECH_005851	YPL259C
2	2	1	PECH_005014	YPL260W
2	2	1	PECH_002706	YPL262W
2	2	1	PECH_002577	YPL263C
2	2	1	PECH_006319	YPL265W
2	2	1	PECH_001795	YPL266W
2	2	1	PECH_000511	YPL268W
2	2	1	PECH_002920	YPR002W
2	2	1	PECH_006910	YPR003C
2	2	1	PECH_009023	YPR004C
2	2	1	PECH_001428	YPR006C
2	2	1	PECH_007319	YPR010C
2	2	1	PECH_001849	YPR011C
2	2	1	PECH_000099	YPR016C
2	2	1	PECH_006284	YPR019W
2	2	1	PECH_002520	YPR020W
2	2	1	PECH_008107	YPR023C
2	2	1	PECH_004657	YPR024W
2	2	1	PECH_003873	YPR025C
2	2	1	PECH_001300	YPR026W
2	2	1	PECH_003912	YPR028W
2	2	1	PECH_008947	YPR029C
2	2	1	PECH_000912	YPR033C
2	2	1	PECH_000925	YPR035W
2	2	1	PECH_005630	YPR037C
2	2	1	PECH_006846	YPR040W
2	2	1	PECH_006298	YPR041W
2	2	1	PECH_002060	YPR047W
2	2	1	PECH_003902	YPR048W
2	2	1	PECH_000994	YPR051W
2	2	1	PECH_006498	YPR056W
2	2	1	PECH_005058	YPR058W
2	2	1	PECH_003720	YPR060C
2	2	1	PECH_008753	YPR061C
2	2	1	PECH_004094	YPR062W
2	2	1	PECH_000906	YPR066W
2	2	1	PECH_005143	YPR067W
2	2	1	PECH_001836	YPR069C
2	2	1	PECH_003187	YPR072W
2	2	1	PECH_000007	YPR073C
2	2	1	PECH_000494	YPR074C
2	2	1	PECH_007804	YPR082C
2	2	1	PECH_007815	YPR086W
2	2	1	PECH_008611	YPR088C
2	2	1	PECH_007612	YPR094W
2	2	1	PECH_000588	YPR097W
2	2	1	PECH_005916	YPR098C
2	2	1	PECH_003661	YPR100W
2	2	1	PECH_007323	YPR103W
2	2	1	PECH_007202	YPR107C
2	2	1	PECH_004183	YPR108W
2	2	1	PECH_000907	YPR110C
2	2	1	PECH_002748	YPR112C
2	2	1	PECH_000874	YPR113W
2	2	1	PECH_007864	YPR118W
2	2	1	PECH_003097	YPR125W
2	2	1	PECH_004863	YPR127W
2	2	1	PECH_001179	YPR128C
2	2	1	PECH_002261	YPR131C
2	2	1	PECH_006694	YPR137W
2	2	1	PECH_008162	YPR139C
2	2	1	PECH_004706	YPR140W
2	2	1	PECH_003709	YPR141C
2	2	1	PECH_001936	YPR144C
2	2	1	PECH_008435	YPR147C
2	2	1	PECH_001006	YPR149W
2	2	1	PECH_001511	YPR153W
2	2	1	PECH_000050	YPR154W
2	2	1	PECH_008529	YPR156C
2	2	1	PECH_006748	YAL012W
2	2	1	PECH_003325	YPR159W
2	2	1	PECH_001173	YPR160W
2	2	1	PECH_003459	YPR161C
2	2	1	PECH_007008	YPR165W
2	2	1	PECH_008848	YPR166C
2	2	1	PECH_002343	YPR167C
2	2	1	PECH_004761	YPR168W
2	2	1	PECH_005536	YPR170W-B
2	2	1	PECH_008830	YPR173C
2	2	1	PECH_001816	YPR175W
2	2	1	PECH_001094	YPR176C
2	2	1	PECH_006802	YPR178W
2	2	1	PECH_000109	YPR180W
2	2	1	PECH_001183	YPR181C
2	2	1	PECH_008301	YPR182W
2	2	1	PECH_008327	YPR183W
2	2	1	PECH_000201	YPR184W
2	2	1	PECH_002263	YPR187W
2	2	1	PECH_004546	YPR191W
2	2	1	PECH_007103	YPR192W
2	2	1	PECH_003664	YAL010C
2	2	1	PECH_002390	YMR208W
2	6	0.164	PECH_004592	YDR345C,YFL011W,YMR011W,YHR094C,YHR096C
2	8	0.109	PECH_000523,PECH_000488	YDR342C,YDR343C,YOL156W,YHR092C,YJL219W,YLR081W
2	3	0.333	PECH_006460	YJR160C,YDL247W
2	3	0.329	PECH_000857	YBR298C,YGR289C
2	3	0.322	PECH_002838,PECH_008005	YBR293W
2	3	0.332	PECH_002423,PECH_008002	YER185W
2	2	1	PECH_006965	YGR213C
2	2	1	PECH_002898	YMR088C
1	1	0	PECH_000001	*
1	1	0	PECH_000002	*
1	1	0	PECH_000003	*
1	1	0	PECH_000004	*
1	1	0	PECH_000005	*
1	1	0	PECH_000009	*
1	1	0	PECH_000011	*
1	1	0	PECH_000012	*
1	1	0	PECH_000013	*
1	1	0	PECH_000014	*
1	1	0	PECH_000015	*
1	1	0	PECH_000017	*
1	1	0	PECH_000018	*
1	1	0	PECH_000019	*
1	1	0	PECH_000020	*
1	1	0	PECH_000021	*
1	1	0	PECH_000023	*
1	1	0	PECH_000026	*
1	1	0	PECH_000027	*
1	1	0	PECH_000028	*
1	1	0	PECH_000029	*
1	1	0	PECH_000030	*
1	1	0	PECH_000031	*
1	1	0	PECH_000032	*
1	1	0	PECH_000033	*
1	1	0	PECH_000034	*
1	1	0	PECH_000035	*
1	1	0	PECH_000036	*
1	1	0	PECH_000037	*
1	1	0	PECH_000041	*
1	1	0	PECH_000042	*
1	1	0	PECH_000044	*
1	1	0	PECH_000045	*
1	1	0	PECH_000046	*
1	1	0	PECH_000048	*
1	1	0	PECH_000049	*
1	1	0	PECH_000051	*
1	1	0	PECH_000052	*
1	1	0	PECH_000060	*
1	1	0	PECH_000061	*
1	1	0	PECH_000064	*
1	1	0	PECH_000066	*
1	1	0	PECH_000068	*
1	1	0	PECH_000070	*
1	1	0	PECH_000071	*
1	1	0	PECH_000073	*
1	1	0	PECH_000075	*
1	1	0	PECH_000077	*
1	1	0	PECH_000078	*
1	1	0	PECH_000079	*
1	1	0	PECH_000080	*
1	1	0	PECH_000086	*
1	1	0	PECH_000089	*
1	1	0	PECH_000091	*
1	1	0	PECH_000092	*
1	1	0	PECH_000096	*
1	1	0	PECH_000097	*
1	1	0	PECH_000098	*
1	1	0	PECH_000100	*
1	1	0	PECH_000101	*
1	1	0	PECH_000106	*
1	1	0	PECH_000107	*
1	1	0	PECH_000110	*
1	1	0	PECH_000111	*
1	1	0	PECH_000112	*
1	1	0	PECH_000113	*
1	1	0	PECH_000114	*
1	1	0	PECH_000115	*
1	1	0	PECH_000116	*
1	1	0	PECH_000117	*
1	1	0	PECH_000118	*
1	1	0	PECH_000120	*
1	1	0	PECH_000121	*
1	1	0	PECH_000122	*
1	1	0	PECH_000124	*
1	1	0	PECH_000125	*
1	1	0	PECH_000126	*
1	1	0	PECH_000127	*
1	1	0	PECH_000128	*
1	1	0	PECH_000129	*
1	1	0	PECH_000131	*
1	1	0	PECH_000132	*
1	1	0	PECH_000133	*
1	1	0	PECH_000134	*
1	1	0	PECH_000136	*
1	1	0	PECH_000137	*
1	1	0	PECH_000138	*
1	1	0	PECH_000139	*
1	1	0	PECH_000144	*
1	1	0	PECH_000145	*
1	1	0	PECH_000146	*
1	1	0	PECH_000155	*
1	1	0	PECH_000157	*
1	1	0	PECH_000158	*
1	1	0	PECH_000160	*
1	1	0	PECH_000161	*
1	1	0	PECH_000162	*
1	1	0	PECH_000163	*
1	1	0	PECH_000164	*
1	1	0	PECH_000165	*
1	1	0	PECH_000166	*
1	1	0	PECH_000167	*
1	1	0	PECH_000168	*
1	1	0	PECH_000170	*
1	1	0	PECH_000171	*
1	1	0	PECH_000173	*
1	1	0	PECH_000175	*
1	1	0	PECH_000177	*
1	1	0	PECH_000178	*
1	1	0	PECH_000179	*
1	1	0	PECH_000180	*
1	1	0	PECH_000181	*
1	1	0	PECH_000182	*
1	1	0	PECH_000183	*
1	1	0	PECH_000184	*
1	1	0	PECH_000185	*
1	1	0	PECH_000186	*
1	1	0	PECH_000187	*
1	1	0	PECH_000188	*
1	1	0	PECH_000189	*
1	1	0	PECH_000190	*
1	1	0	PECH_000191	*
1	1	0	PECH_000192	*
1	1	0	PECH_000195	*
1	1	0	PECH_000197	*
1	1	0	PECH_000198	*
1	1	0	PECH_000199	*
1	1	0	PECH_000202	*
1	1	0	PECH_000204	*
1	1	0	PECH_000205	*
1	1	0	PECH_000210	*
1	1	0	PECH_000211	*
1	1	0	PECH_000212	*
1	1	0	PECH_000216	*
1	1	0	PECH_000218	*
1	1	0	PECH_000220	*
1	1	0	PECH_000221	*
1	1	0	PECH_000222	*
1	1	0	PECH_000223	*
1	1	0	PECH_000224	*
1	1	0	PECH_000225	*
1	1	0	PECH_000226	*
1	1	0	PECH_000227	*
1	1	0	PECH_000229	*
1	1	0	PECH_000230	*
1	1	0	PECH_000232	*
1	1	0	PECH_000234	*
1	1	0	PECH_000235	*
1	1	0	PECH_000236	*
1	1	0	PECH_000237	*
1	1	0	PECH_000238	*
1	1	0	PECH_000239	*
1	1	0	PECH_000240	*
1	1	0	PECH_000241	*
1	1	0	PECH_000242	*
1	1	0	PECH_000244	*
1	1	0	PECH_000246	*
1	1	0	PECH_000247	*
1	1	0	PECH_000248	*
1	1	0	PECH_000249	*
1	1	0	PECH_000250	*
1	1	0	PECH_000251	*
1	1	0	PECH_000253	*
1	1	0	PECH_000254	*
1	1	0	PECH_000255	*
1	1	0	PECH_000257	*
1	1	0	PECH_000259	*
1	1	0	PECH_000260	*
1	1	0	PECH_000261	*
1	1	0	PECH_000262	*
1	1	0	PECH_000264	*
1	1	0	PECH_000266	*
1	1	0	PECH_000268	*
1	1	0	PECH_000269	*
1	1	0	PECH_000270	*
1	1	0	PECH_000272	*
1	1	0	PECH_000274	*
1	1	0	PECH_000275	*
1	1	0	PECH_000276	*
1	1	0	PECH_000278	*
1	1	0	PECH_000279	*
1	1	0	PECH_000280	*
1	1	0	PECH_000281	*
1	1	0	PECH_000282	*
1	1	0	PECH_000283	*
1	1	0	PECH_000286	*
1	1	0	PECH_000287	*
1	1	0	PECH_000289	*
1	1	0	PECH_000290	*
1	1	0	PECH_000291	*
1	1	0	PECH_000292	*
1	1	0	PECH_000293	*
1	1	0	PECH_000294	*
1	1	0	PECH_000295	*
1	1	0	PECH_000296	*
1	1	0	PECH_000298	*
1	1	0	PECH_000299	*
1	1	0	PECH_000300	*
1	1	0	PECH_000301	*
1	1	0	PECH_000302	*
1	1	0	PECH_000305	*
1	1	0	PECH_000306	*
1	1	0	PECH_000307	*
1	1	0	PECH_000310	*
1	1	0	PECH_000312	*
1	1	0	PECH_000313	*
1	1	0	PECH_000315	*
1	1	0	PECH_000316	*
1	1	0	PECH_000321	*
1	1	0	PECH_000322	*
1	1	0	PECH_000323	*
1	1	0	PECH_000325	*
1	1	0	PECH_000327	*
1	1	0	PECH_000328	*
1	1	0	PECH_000329	*
1	1	0	PECH_000332	*
1	1	0	PECH_000335	*
1	1	0	PECH_000338	*
1	1	0	PECH_000339	*
1	1	0	PECH_000352	*
1	1	0	PECH_000353	*
1	1	0	PECH_000355	*
1	1	0	PECH_000357	*
1	1	0	PECH_000358	*
1	1	0	PECH_000359	*
1	1	0	PECH_000363	*
1	1	0	PECH_000365	*
1	1	0	PECH_000366	*
1	1	0	PECH_000367	*
1	1	0	PECH_000368	*
1	1	0	PECH_000369	*
1	1	0	PECH_000370	*
1	1	0	PECH_000373	*
1	1	0	PECH_000374	*
1	1	0	PECH_000376	*
1	1	0	PECH_000377	*
1	1	0	PECH_000378	*
1	1	0	PECH_000379	*
1	1	0	PECH_000381	*
1	1	0	PECH_000382	*
1	1	0	PECH_000383	*
1	1	0	PECH_000384	*
1	1	0	PECH_000385	*
1	1	0	PECH_000386	*
1	1	0	PECH_000387	*
1	1	0	PECH_000390	*
1	1	0	PECH_000391	*
1	1	0	PECH_000393	*
1	1	0	PECH_000394	*
1	1	0	PECH_000396	*
1	1	0	PECH_000397	*
1	1	0	PECH_000398	*
1	1	0	PECH_000399	*
1	1	0	PECH_000400	*
1	1	0	PECH_000402	*
1	1	0	PECH_000404	*
1	1	0	PECH_000405	*
1	1	0	PECH_000406	*
1	1	0	PECH_000410	*
1	1	0	PECH_000411	*
1	1	0	PECH_000412	*
1	1	0	PECH_000413	*
1	1	0	PECH_000414	*
1	1	0	PECH_000415	*
1	1	0	PECH_000416	*
1	1	0	PECH_000418	*
1	1	0	PECH_000421	*
1	1	0	PECH_000422	*
1	1	0	PECH_000423	*
1	1	0	PECH_000425	*
1	1	0	PECH_000426	*
1	1	0	PECH_000428	*
1	1	0	PECH_000429	*
1	1	0	PECH_000432	*
1	1	0	PECH_000433	*
1	1	0	PECH_000434	*
1	1	0	PECH_000437	*
1	1	0	PECH_000438	*
1	1	0	PECH_000439	*
1	1	0	PECH_000440	*
1	1	0	PECH_000441	*
1	1	0	PECH_000443	*
1	1	0	PECH_000445	*
1	1	0	PECH_000446	*
1	1	0	PECH_000449	*
1	1	0	PECH_000450	*
1	1	0	PECH_000453	*
1	1	0	PECH_000454	*
1	1	0	PECH_000456	*
1	1	0	PECH_000457	*
1	1	0	PECH_000459	*
1	1	0	PECH_000462	*
1	1	0	PECH_000464	*
1	1	0	PECH_000465	*
1	1	0	PECH_000467	*
1	1	0	PECH_000470	*
1	1	0	PECH_000471	*
1	1	0	PECH_000473	*
1	1	0	PECH_000477	*
1	1	0	PECH_000478	*
1	1	0	PECH_000479	*
1	1	0	PECH_000480	*
1	1	0	PECH_000481	*
1	1	0	PECH_000482	*
1	1	0	PECH_000483	*
1	1	0	PECH_000485	*
1	1	0	PECH_000486	*
1	1	0	PECH_000487	*
1	1	0	PECH_000489	*
1	1	0	PECH_000490	*
1	1	0	PECH_000492	*
1	1	0	PECH_000493	*
1	1	0	PECH_000495	*
1	1	0	PECH_000496	*
1	1	0	PECH_000497	*
1	1	0	PECH_000498	*
1	1	0	PECH_000500	*
1	1	0	PECH_000503	*
1	1	0	PECH_000504	*
1	1	0	PECH_000505	*
1	1	0	PECH_000507	*
1	1	0	PECH_000508	*
1	1	0	PECH_000513	*
1	1	0	PECH_000514	*
1	1	0	PECH_000515	*
1	1	0	PECH_000516	*
1	1	0	PECH_000517	*
1	1	0	PECH_000518	*
1	1	0	PECH_000519	*
1	1	0	PECH_000520	*
1	1	0	PECH_000522	*
1	1	0	PECH_000524	*
1	1	0	PECH_000525	*
1	1	0	PECH_000527	*
1	1	0	PECH_000528	*
1	1	0	PECH_000530	*
1	1	0	PECH_000532	*
1	1	0	PECH_000533	*
1	1	0	PECH_000534	*
1	1	0	PECH_000535	*
1	1	0	PECH_000536	*
1	1	0	PECH_000539	*
1	1	0	PECH_000541	*
1	1	0	PECH_000543	*
1	1	0	PECH_000544	*
1	1	0	PECH_000545	*
1	1	0	PECH_000546	*
1	1	0	PECH_000547	*
1	1	0	PECH_000548	*
1	1	0	PECH_000549	*
1	1	0	PECH_000551	*
1	1	0	PECH_000553	*
1	1	0	PECH_000557	*
1	1	0	PECH_000559	*
1	1	0	PECH_000560	*
1	1	0	PECH_000564	*
1	1	0	PECH_000567	*
1	1	0	PECH_000571	*
1	1	0	PECH_000574	*
1	1	0	PECH_000576	*
1	1	0	PECH_000577	*
1	1	0	PECH_000578	*
1	1	0	PECH_000579	*
1	1	0	PECH_000580	*
1	1	0	PECH_000582	*
1	1	0	PECH_000583	*
1	1	0	PECH_000584	*
1	1	0	PECH_000587	*
1	1	0	PECH_000589	*
1	1	0	PECH_000590	*
1	1	0	PECH_000593	*
1	1	0	PECH_000595	*
1	1	0	PECH_000597	*
1	1	0	PECH_000598	*
1	1	0	PECH_000599	*
1	1	0	PECH_000600	*
1	1	0	PECH_000601	*
1	1	0	PECH_000602	*
1	1	0	PECH_000604	*
1	1	0	PECH_000606	*
1	1	0	PECH_000608	*
1	1	0	PECH_000609	*
1	1	0	PECH_000610	*
1	1	0	PECH_000611	*
1	1	0	PECH_000612	*
1	1	0	PECH_000613	*
1	1	0	PECH_000614	*
1	1	0	PECH_000615	*
1	1	0	PECH_000616	*
1	1	0	PECH_000617	*
1	1	0	PECH_000623	*
1	1	0	PECH_000625	*
1	1	0	PECH_000628	*
1	1	0	PECH_000629	*
1	1	0	PECH_000630	*
1	1	0	PECH_000631	*
1	1	0	PECH_000634	*
1	1	0	PECH_000638	*
1	1	0	PECH_000639	*
1	1	0	PECH_000643	*
1	1	0	PECH_000644	*
1	1	0	PECH_000646	*
1	1	0	PECH_000649	*
1	1	0	PECH_000651	*
1	1	0	PECH_000652	*
1	1	0	PECH_000655	*
1	1	0	PECH_000656	*
1	1	0	PECH_000657	*
1	1	0	PECH_000660	*
1	1	0	PECH_000664	*
1	1	0	PECH_000666	*
1	1	0	PECH_000667	*
1	1	0	PECH_000668	*
1	1	0	PECH_000669	*
1	1	0	PECH_000672	*
1	1	0	PECH_000677	*
1	1	0	PECH_000679	*
1	1	0	PECH_000682	*
1	1	0	PECH_000683	*
1	1	0	PECH_000684	*
1	1	0	PECH_000685	*
1	1	0	PECH_000686	*
1	1	0	PECH_000687	*
1	1	0	PECH_000688	*
1	1	0	PECH_000689	*
1	1	0	PECH_000693	*
1	1	0	PECH_000694	*
1	1	0	PECH_000695	*
1	1	0	PECH_000697	*
1	1	0	PECH_000702	*
1	1	0	PECH_000703	*
1	1	0	PECH_000704	*
1	1	0	PECH_000706	*
1	1	0	PECH_000708	*
1	1	0	PECH_000709	*
1	1	0	PECH_000710	*
1	1	0	PECH_000711	*
1	1	0	PECH_000712	*
1	1	0	PECH_000713	*
1	1	0	PECH_000716	*
1	1	0	PECH_000718	*
1	1	0	PECH_000719	*
1	1	0	PECH_000721	*
1	1	0	PECH_000722	*
1	1	0	PECH_000723	*
1	1	0	PECH_000724	*
1	1	0	PECH_000725	*
1	1	0	PECH_000726	*
1	1	0	PECH_000727	*
1	1	0	PECH_000729	*
1	1	0	PECH_000730	*
1	1	0	PECH_000731	*
1	1	0	PECH_000733	*
1	1	0	PECH_000734	*
1	1	0	PECH_000735	*
1	1	0	PECH_000736	*
1	1	0	PECH_000738	*
1	1	0	PECH_000739	*
1	1	0	PECH_000742	*
1	1	0	PECH_000743	*
1	1	0	PECH_000746	*
1	1	0	PECH_000750	*
1	1	0	PECH_000753	*
1	1	0	PECH_000755	*
1	1	0	PECH_000756	*
1	1	0	PECH_000757	*
1	1	0	PECH_000758	*
1	1	0	PECH_000760	*
1	1	0	PECH_000762	*
1	1	0	PECH_000763	*
1	1	0	PECH_000765	*
1	1	0	PECH_000766	*
1	1	0	PECH_000767	*
1	1	0	PECH_000768	*
1	1	0	PECH_000769	*
1	1	0	PECH_000771	*
1	1	0	PECH_000772	*
1	1	0	PECH_000774	*
1	1	0	PECH_000775	*
1	1	0	PECH_000776	*
1	1	0	PECH_000777	*
1	1	0	PECH_000778	*
1	1	0	PECH_000779	*
1	1	0	PECH_000780	*
1	1	0	PECH_000782	*
1	1	0	PECH_000785	*
1	1	0	PECH_000786	*
1	1	0	PECH_000787	*
1	1	0	PECH_000788	*
1	1	0	PECH_000790	*
1	1	0	PECH_000795	*
1	1	0	PECH_000796	*
1	1	0	PECH_000801	*
1	1	0	PECH_000802	*
1	1	0	PECH_000804	*
1	1	0	PECH_000806	*
1	1	0	PECH_000807	*
1	1	0	PECH_000809	*
1	1	0	PECH_000810	*
1	1	0	PECH_000811	*
1	1	0	PECH_000813	*
1	1	0	PECH_000816	*
1	1	0	PECH_000817	*
1	1	0	PECH_000818	*
1	1	0	PECH_000819	*
1	1	0	PECH_000820	*
1	1	0	PECH_000821	*
1	1	0	PECH_000823	*
1	1	0	PECH_000824	*
1	1	0	PECH_000825	*
1	1	0	PECH_000826	*
1	1	0	PECH_000828	*
1	1	0	PECH_000829	*
1	1	0	PECH_000834	*
1	1	0	PECH_000836	*
1	1	0	PECH_000837	*
1	1	0	PECH_000838	*
1	1	0	PECH_000839	*
1	1	0	PECH_000841	*
1	1	0	PECH_000842	*
1	1	0	PECH_000843	*
1	1	0	PECH_000845	*
1	1	0	PECH_000847	*
1	1	0	PECH_000848	*
1	1	0	PECH_000851	*
1	1	0	PECH_000852	*
1	1	0	PECH_000853	*
1	1	0	PECH_000855	*
1	1	0	PECH_000856	*
1	1	0	PECH_000859	*
1	1	0	PECH_000860	*
1	1	0	PECH_000863	*
1	1	0	PECH_000864	*
1	1	0	PECH_000865	*
1	1	0	PECH_000866	*
1	1	0	PECH_000867	*
1	1	0	PECH_000868	*
1	1	0	PECH_000869	*
1	1	0	PECH_000870	*
1	1	0	PECH_000872	*
1	1	0	PECH_000873	*
1	1	0	PECH_000876	*
1	1	0	PECH_000877	*
1	1	0	PECH_000879	*
1	1	0	PECH_000880	*
1	1	0	PECH_000885	*
1	1	0	PECH_000886	*
1	1	0	PECH_000888	*
1	1	0	PECH_000889	*
1	1	0	PECH_000891	*
1	1	0	PECH_000892	*
1	1	0	PECH_000893	*
1	1	0	PECH_000896	*
1	1	0	PECH_000897	*
1	1	0	PECH_000898	*
1	1	0	PECH_000899	*
1	1	0	PECH_000900	*
1	1	0	PECH_000901	*
1	1	0	PECH_000903	*
1	1	0	PECH_000904	*
1	1	0	PECH_000905	*
1	1	0	PECH_000908	*
1	1	0	PECH_000916	*
1	1	0	PECH_000918	*
1	1	0	PECH_000919	*
1	1	0	PECH_000920	*
1	1	0	PECH_000923	*
1	1	0	PECH_000924	*
1	1	0	PECH_000926	*
1	1	0	PECH_000927	*
1	1	0	PECH_000928	*
1	1	0	PECH_000929	*
1	1	0	PECH_000930	*
1	1	0	PECH_000931	*
1	1	0	PECH_000934	*
1	1	0	PECH_000935	*
1	1	0	PECH_000936	*
1	1	0	PECH_000938	*
1	1	0	PECH_000939	*
1	1	0	PECH_000940	*
1	1	0	PECH_000941	*
1	1	0	PECH_000942	*
1	1	0	PECH_000943	*
1	1	0	PECH_000945	*
1	1	0	PECH_000946	*
1	1	0	PECH_000948	*
1	1	0	PECH_000949	*
1	1	0	PECH_000950	*
1	1	0	PECH_000951	*
1	1	0	PECH_000953	*
1	1	0	PECH_000954	*
1	1	0	PECH_000955	*
1	1	0	PECH_000956	*
1	1	0	PECH_000957	*
1	1	0	PECH_000959	*
1	1	0	PECH_000961	*
1	1	0	PECH_000962	*
1	1	0	PECH_000964	*
1	1	0	PECH_000967	*
1	1	0	PECH_000972	*
1	1	0	PECH_000974	*
1	1	0	PECH_000976	*
1	1	0	PECH_000977	*
1	1	0	PECH_000979	*
1	1	0	PECH_000980	*
1	1	0	PECH_000981	*
1	1	0	PECH_000982	*
1	1	0	PECH_000984	*
1	1	0	PECH_000985	*
1	1	0	PECH_000986	*
1	1	0	PECH_000987	*
1	1	0	PECH_000988	*
1	1	0	PECH_000989	*
1	1	0	PECH_000991	*
1	1	0	PECH_000995	*
1	1	0	PECH_000996	*
1	1	0	PECH_000997	*
1	1	0	PECH_000998	*
1	1	0	PECH_000999	*
1	1	0	PECH_001000	*
1	1	0	PECH_001002	*
1	1	0	PECH_001004	*
1	1	0	PECH_001005	*
1	1	0	PECH_001010	*
1	1	0	PECH_001012	*
1	1	0	PECH_001013	*
1	1	0	PECH_001014	*
1	1	0	PECH_001015	*
1	1	0	PECH_001019	*
1	1	0	PECH_001020	*
1	1	0	PECH_001022	*
1	1	0	PECH_001023	*
1	1	0	PECH_001024	*
1	1	0	PECH_001025	*
1	1	0	PECH_001026	*
1	1	0	PECH_001028	*
1	1	0	PECH_001029	*
1	1	0	PECH_001030	*
1	1	0	PECH_001031	*
1	1	0	PECH_001032	*
1	1	0	PECH_001034	*
1	1	0	PECH_001036	*
1	1	0	PECH_001037	*
1	1	0	PECH_001039	*
1	1	0	PECH_001040	*
1	1	0	PECH_001041	*
1	1	0	PECH_001042	*
1	1	0	PECH_001045	*
1	1	0	PECH_001046	*
1	1	0	PECH_001047	*
1	1	0	PECH_001048	*
1	1	0	PECH_001049	*
1	1	0	PECH_001050	*
1	1	0	PECH_001051	*
1	1	0	PECH_001057	*
1	1	0	PECH_001058	*
1	1	0	PECH_001059	*
1	1	0	PECH_001060	*
1	1	0	PECH_001061	*
1	1	0	PECH_001062	*
1	1	0	PECH_001065	*
1	1	0	PECH_001071	*
1	1	0	PECH_001072	*
1	1	0	PECH_001075	*
1	1	0	PECH_001076	*
1	1	0	PECH_001077	*
1	1	0	PECH_001078	*
1	1	0	PECH_001079	*
1	1	0	PECH_001080	*
1	1	0	PECH_001081	*
1	1	0	PECH_001083	*
1	1	0	PECH_001085	*
1	1	0	PECH_001086	*
1	1	0	PECH_001087	*
1	1	0	PECH_001088	*
1	1	0	PECH_001089	*
1	1	0	PECH_001090	*
1	1	0	PECH_001091	*
1	1	0	PECH_001093	*
1	1	0	PECH_001095	*
1	1	0	PECH_001097	*
1	1	0	PECH_001101	*
1	1	0	PECH_001103	*
1	1	0	PECH_001105	*
1	1	0	PECH_001106	*
1	1	0	PECH_001107	*
1	1	0	PECH_001108	*
1	1	0	PECH_001110	*
1	1	0	PECH_001112	*
1	1	0	PECH_001116	*
1	1	0	PECH_001117	*
1	1	0	PECH_001120	*
1	1	0	PECH_001124	*
1	1	0	PECH_001125	*
1	1	0	PECH_001126	*
1	1	0	PECH_001127	*
1	1	0	PECH_001128	*
1	1	0	PECH_001130	*
1	1	0	PECH_001131	*
1	1	0	PECH_001132	*
1	1	0	PECH_001134	*
1	1	0	PECH_001135	*
1	1	0	PECH_001137	*
1	1	0	PECH_001140	*
1	1	0	PECH_001141	*
1	1	0	PECH_001143	*
1	1	0	PECH_001147	*
1	1	0	PECH_001148	*
1	1	0	PECH_001149	*
1	1	0	PECH_001150	*
1	1	0	PECH_001151	*
1	1	0	PECH_001152	*
1	1	0	PECH_001153	*
1	1	0	PECH_001155	*
1	1	0	PECH_001156	*
1	1	0	PECH_001157	*
1	1	0	PECH_001159	*
1	1	0	PECH_001161	*
1	1	0	PECH_001163	*
1	1	0	PECH_001165	*
1	1	0	PECH_001166	*
1	1	0	PECH_001167	*
1	1	0	PECH_001169	*
1	1	0	PECH_001172	*
1	1	0	PECH_001176	*
1	1	0	PECH_001177	*
1	1	0	PECH_001178	*
1	1	0	PECH_001185	*
1	1	0	PECH_001186	*
1	1	0	PECH_001189	*
1	1	0	PECH_001190	*
1	1	0	PECH_001191	*
1	1	0	PECH_001194	*
1	1	0	PECH_001195	*
1	1	0	PECH_001196	*
1	1	0	PECH_001198	*
1	1	0	PECH_001199	*
1	1	0	PECH_001200	*
1	1	0	PECH_001201	*
1	1	0	PECH_001202	*
1	1	0	PECH_001203	*
1	1	0	PECH_001205	*
1	1	0	PECH_001207	*
1	1	0	PECH_001209	*
1	1	0	PECH_001210	*
1	1	0	PECH_001213	*
1	1	0	PECH_001214	*
1	1	0	PECH_001219	*
1	1	0	PECH_001222	*
1	1	0	PECH_001224	*
1	1	0	PECH_001225	*
1	1	0	PECH_001228	*
1	1	0	PECH_001229	*
1	1	0	PECH_001230	*
1	1	0	PECH_001233	*
1	1	0	PECH_001235	*
1	1	0	PECH_001236	*
1	1	0	PECH_001237	*
1	1	0	PECH_001240	*
1	1	0	PECH_001243	*
1	1	0	PECH_001244	*
1	1	0	PECH_001245	*
1	1	0	PECH_001247	*
1	1	0	PECH_001248	*
1	1	0	PECH_001250	*
1	1	0	PECH_001252	*
1	1	0	PECH_001253	*
1	1	0	PECH_001254	*
1	1	0	PECH_001255	*
1	1	0	PECH_001256	*
1	1	0	PECH_001257	*
1	1	0	PECH_001260	*
1	1	0	PECH_001261	*
1	1	0	PECH_001262	*
1	1	0	PECH_001263	*
1	1	0	PECH_001268	*
1	1	0	PECH_001270	*
1	1	0	PECH_001271	*
1	1	0	PECH_001273	*
1	1	0	PECH_001275	*
1	1	0	PECH_001276	*
1	1	0	PECH_001278	*
1	1	0	PECH_001279	*
1	1	0	PECH_001280	*
1	1	0	PECH_001281	*
1	1	0	PECH_001282	*
1	1	0	PECH_001283	*
1	1	0	PECH_001284	*
1	1	0	PECH_001287	*
1	1	0	PECH_001288	*
1	1	0	PECH_001289	*
1	1	0	PECH_001290	*
1	1	0	PECH_001291	*
1	1	0	PECH_001292	*
1	1	0	PECH_001293	*
